"1 _ 1",,
"Time","Force","Stroke"
"2.26","205.0877","0.3768"
"2.27","205.9197","0.3784667"
"2.28","206.7574","0.3801"
"2.29","207.5934","0.3817667"
"2.3","208.4216","0.3834667"
"2.31","209.2505","0.3851333"
"2.32","210.0809","0.3868"
"2.33","210.9051","0.3884667"
"2.34","211.7308","0.3901334"
"2.35","212.5589","0.3917667"
"2.36","213.3862","0.3934333"
"2.37","214.2104","0.3951333"
"2.38","215.0361","0.3968"
"2.39","215.8681","0.3984667"
"2.4","216.7034","0.4001333"
"2.41","217.5442","0.4017667"
"2.42","218.3906","0.4034334"
"2.43","219.2346","0.4051"
"2.44","220.0699","0.4067667"
"2.45","220.8964","0.4084333"
"2.46","221.7205","0.4101"
"2.47","222.5526","0.4118"
"2.48","223.395","0.4134667"
"2.49","224.2414","0.4151"
"2.5","225.087","0.4167667"
"2.51","225.9358","0.4184667"
"2.52","226.7885","0.4201"
"2.53","227.6373","0.4217667"
"2.54","228.4781","0.4234333"
"2.55","229.3181","0.4251"
"2.56","230.1629","0.4267667"
"2.57","231.0093","0.4284667"
"2.58","231.8501","0.4301333"
"2.59","232.683","0.4318"
"2.6","233.5175","0.4334667"
"2.61","234.3559","0.4351333"
"2.62","235.1991","0.4367667"
"2.63","236.0415","0.4384333"
"2.64","236.876","0.4401333"
"2.65","237.7025","0.4418"
"2.66","238.5298","0.4434667"
"2.67","239.3587","0.4451333"
"2.68","240.1845","0.4468"
"2.69","241.0046","0.4484333"
"2.7","241.8176","0.4501333"
"2.71","242.6267","0.4517667"
"2.72","243.4333","0.4534333"
"2.73","244.2424","0.4551333"
"2.74","245.0514","0.4568"
"2.75","245.8628","0.4584667"
"2.76","246.6774","0.4601"
"2.77","247.4904","0.4618"
"2.78","248.2947","0.4634333"
"2.79","249.0958","0.4651"
"2.8","249.8976","0.4667667"
"2.81","250.7043","0.4684334"
"2.82","251.5157","0.4701"
"2.83","252.3263","0.4717667"
"2.84","253.1393","0.4734667"
"2.85","253.9563","0.4751"
"2.86","254.7765","0.4768"
"2.87","255.5903","0.4784667"
"2.88","256.3914","0.4801"
"2.89","257.1917","0.4817667"
"2.9","257.9959","0.4834667"
"2.91","258.7986","0.4851333"
"2.92","259.5973","0.4867667"
"2.93","260.4103","0.4884667"
"2.94","261.2305","0.4901333"
"2.95","262.0347","0.4917667"
"2.96","262.8247","0.4934333"
"2.97","263.6202","0.4951333"
"2.98","264.4285","0.4968"
"2.99","265.2359","0.4984667"
"3","266.037","0.5001333"
"3.01","266.8389","0.5018"
"3.02","267.6431","0.5034333"
"3.03","268.4387","0.5051333"
"3.04","269.2199","0.5067667"
"3.05","269.9971","0.5084333"
"3.06","270.7847","0.5101333"
"3.07","271.5826","0.5118"
"3.08","272.3694","0.5134333"
"3.09","273.1427","0.5151"
"3.1","273.9279","0.5168"
"3.11","274.7218","0.5184667"
"3.12","275.503","0.5201"
"3.13","276.2675","0.5217667"
"3.14","277.0352","0.5234666"
"3.15","277.8181","0.5251"
"3.16","278.5913","0.5267667"
"3.17","279.3463","0.5284333"
"3.18","280.1085","0.5301"
"3.19","280.8881","0.5317667"
"3.2","281.6701","0.5334667"
"3.21","282.4346","0.5351"
"3.22","283.1896","0.5367666"
"3.23","283.9557","0.5384333"
"3.24","284.7314","0.5401"
"3.25","285.5023","0.5417666"
"3.26","286.2636","0.5434667"
"3.27","287.0361","0.5451334"
"3.28","287.8197","0.5467667"
"3.29","288.5985","0.5484334"
"3.3","289.3654","0.5501"
"3.31","290.1347","0.5518"
"3.32","290.912","0.5534334"
"3.33","291.6829","0.5551"
"3.34","292.4402","0.5567667"
"3.35","293.2056","0.5584334"
"3.36","293.9804","0.5601"
"3.37","294.7473","0.5617667"
"3.38","295.492","0.5634333"
"3.39","296.2295","0.5651333"
"3.4","296.9781","0.5668"
"3.41","297.7316","0.5684333"
"3.42","298.4762","0.5701"
"3.43","299.2121","0.5718"
"3.44","299.9528","0.5734667"
"3.45","300.6975","0.5751"
"3.46","301.4334","0.5767667"
"3.47","302.1614","0.5784667"
"3.48","302.9037","0.5801333"
"3.49","303.657","0.5817667"
"3.5","304.3985","0.5834666"
"3.51","305.1186","0.5851333"
"3.52","305.8449","0.5867667"
"3.53","306.5936","0.5884333"
"3.54","307.3358","0.5901"
"3.55","308.0479","0.5917667"
"3.56","308.7513","0.5934333"
"3.57","309.4713","0.5951"
"3.58","310.1992","0.5967667"
"3.59","310.9209","0.5984333"
"3.6","311.6417","0.6001334"
"3.61","312.376","0.6017666"
"3.62","313.1072","0.6034"
"3.63","313.8216","0.6051"
"3.64","314.5329","0.6068"
"3.65","315.2577","0.6084667"
"3.66","315.9857","0.6101333"
"3.67","316.697","0.6118"
"3.68","317.4035","0.6134334"
"3.69","318.1291","0.6151"
"3.7","318.8698","0.6167667"
"3.71","319.5914","0.6184334"
"3.72","320.2923","0.6201"
"3.73","320.9964","0.6218"
"3.74","321.718","0.6234334"
"3.75","322.442","0.6251"
"3.76","323.1589","0.6267667"
"3.77","323.8797","0.6284333"
"3.78","324.6021","0.6301"
"3.79","325.3142","0.6317667"
"3.8","326.0175","0.6334667"
"3.81","326.732","0.6351333"
"3.82","327.4671","0.6367667"
"3.83","328.1999","0.6384333"
"3.84","328.9135","0.6401333"
"3.85","329.6129","0.6417667"
"3.86","330.3146","0.6434333"
"3.87","331.0204","0.6451333"
"3.88","331.7261","0.6467667"
"3.89","332.4278","0.6484666"
"3.9","333.1391","0.6501333"
"3.91","333.8607","0.6518"
"3.92","334.5752","0.6534333"
"3.93","335.2761","0.6551"
"3.94","335.9779","0.6567667"
"3.95","336.6979","0.6584"
"3.96","337.4163","0.6601"
"3.97","338.1173","0.6618"
"3.98","338.8103","0.6634667"
"3.99","339.5184","0.6651334"
"4","340.2448","0.6668"
"4.01","340.9648","0.6684334"
"4.02","341.6721","0.6701"
"4.03","342.3897","0.6717667"
"4.04","343.1249","0.6734667"
"4.05","343.8465","0.6751333"
"4.06","344.5403","0.6768"
"4.07","345.2357","0.6784667"
"4.08","345.9549","0.6801333"
"4.09","346.6773","0.6817667"
"4.1","347.3767","0.6834334"
"4.11","348.0601","0.6851"
"4.12","348.7516","0.6867667"
"4.13","349.4461","0.6884333"
"4.14","350.1296","0.6901333"
"4.15","350.8043","0.6917667"
"4.16","351.4838","0.6934333"
"4.17","352.1665","0.6951"
"4.18","352.8372","0.6967667"
"4.19","353.4961","0.6984333"
"4.2","354.1605","0.7001333"
"4.21","354.8336","0.7017667"
"4.22","355.5052","0.7034333"
"4.23","356.1656","0.7051333"
"4.24","356.8212","0.7068"
"4.25","357.4721","0.7084666"
"4.26","358.119","0.7101333"
"4.27","358.7643","0.7118"
"4.28","359.4113","0.7134333"
"4.29","360.0661","0.7151"
"4.3","360.7202","0.7167667"
"4.31","361.3599","0.7184667"
"4.32","361.9822","0.7201"
"4.33","362.5981","0.7217667"
"4.34","363.2235","0.7234333"
"4.35","363.853","0.7251"
"4.36","364.4776","0.7267666"
"4.37","365.1007","0.7284334"
"4.38","365.719","0.7301"
"4.39","366.3301","0.7318"
"4.4","366.9381","0.7334667"
"4.41","367.5636","0.7351333"
"4.42","368.1993","0.7367667"
"4.43","368.8216","0.7384667"
"4.44","369.4264","0.7401"
"4.45","370.0256","0.7417667"
"4.46","370.6281","0.7434667"
"4.47","371.2328","0.7451333"
"4.48","371.836","0.7468"
"4.49","372.4376","0.7484667"
"4.5","373.0408","0.7501333"
"4.51","373.644","0.7518"
"4.52","374.2433","0.7534333"
"4.53","374.8425","0.7551"
"4.54","375.4385","0.7567667"
"4.55","376.0266","0.7584333"
"4.56","376.6076","0.7601"
"4.57","377.1893","0.7618"
"4.58","377.7734","0.7634333"
"4.59","378.3544","0.7651333"
"4.6","378.9314","0.7668"
"4.61","379.5107","0.7684333"
"4.62","380.0948","0.7701"
"4.63","380.6742","0.7718"
"4.64","381.248","0.7734666"
"4.65","381.8194","0.7751334"
"4.66","382.3916","0.7768"
"4.67","382.9606","0.7784667"
"4.68","383.5225","0.7801"
"4.69","384.0812","0.7817333"
"4.7","384.6415","0.7834333"
"4.71","385.1986","0.7851"
"4.72","385.7541","0.7867666"
"4.73","386.3128","0.7884667"
"4.74","386.8795","0.7901"
"4.75","387.4485","0.7917667"
"4.76","388.0103","0.7934334"
"4.77","388.5667","0.7951"
"4.78","389.1214","0.7967667"
"4.79","389.6817","0.7984334"
"4.8","390.2499","0.8001333"
"4.81","390.8205","0.8017667"
"4.82","391.3832","0.8034334"
"4.83","391.9371","0.8051"
"4.84","392.4855","0.8068"
"4.85","393.0338","0.8084334"
"4.86","393.5838","0.8101"
"4.87","394.1337","0.8118"
"4.88","394.6765","0.8134333"
"4.89","395.2185","0.8151"
"4.9","395.7574","0.8168"
"4.91","396.2811","0.8184333"
"4.92","396.7929","0.8201"
"4.93","397.3087","0.8217667"
"4.94","397.834","0.8234333"
"4.95","398.3529","0.8250667"
"4.96","398.8608","0.8267667"
"4.97","399.3654","0.8284667"
"4.98","399.8669","0.8301333"
"4.99","400.3636","0.8318"
"5","400.8651","0.8334666"
"5.01","401.3721","0.8351"
"5.02","401.8799","0.8367667"
"5.03","402.383","0.8384333"
"5.04","402.8749","0.8401"
"5.05","403.3542","0.8417667"
"5.06","403.8342","0.8434667"
"5.07","404.3198","0.8451334"
"5.08","404.8077","0.8467667"
"5.09","405.2885","0.8484333"
"5.1","405.7701","0.8501"
"5.11","406.2581","0.8517667"
"5.12","406.7389","0.8534334"
"5.13","407.2054","0.8551"
"5.14","407.664","0.8568"
"5.15","408.1241","0.8584334"
"5.16","408.5859","0.8601"
"5.17","409.0484","0.8618"
"5.18","409.5109","0.8634334"
"5.19","409.9711","0.8651"
"5.2","410.4304","0.8668"
"5.21","410.885","0.8684334"
"5.22","411.3285","0.8701"
"5.23","411.7624","0.8718"
"5.24","412.1979","0.8734667"
"5.25","412.635","0.8751333"
"5.26","413.0626","0.8768"
"5.27","413.4846","0.8784667"
"5.28","413.9137","0.8801"
"5.29","414.3413","0.8817667"
"5.3","414.7585","0.8834667"
"5.31","415.1718","0.8851333"
"5.32","415.5906","0.8867667"
"5.33","416.0126","0.8884333"
"5.34","416.4275","0.8901333"
"5.35","416.8328","0.8917667"
"5.36","417.2333","0.8934333"
"5.37","417.6323","0.8951333"
"5.38","418.0265","0.8968"
"5.39","418.4182","0.8984667"
"5.4","418.8124","0.9001334"
"5.41","419.2074","0.9017667"
"5.42","419.5952","0.9034333"
"5.43","419.964","0.9051"
"5.44","420.328","0.9067667"
"5.45","420.6975","0.9084333"
"5.46","421.0639","0.9101"
"5.47","421.42","0.9118"
"5.48","421.7704","0.9134667"
"5.49","422.1296","0.9151"
"5.5","422.4897","0.9167667"
"5.51","422.8457","0.9184334"
"5.52","423.2017","0.9201"
"5.53","423.5594","0.9217667"
"5.54","423.9035","0.9234334"
"5.55","424.2277","0.9251"
"5.56","424.5416","0.9267667"
"5.57","424.8587","0.9284667"
"5.58","425.1726","0.9301"
"5.59","425.4738","0.9318"
"5.6","425.7647","0.9334667"
"5.61","426.0524","0.9351"
"5.62","426.3393","0.9367667"
"5.63","426.6175","0.9384333"
"5.64","426.8813","0.9401333"
"5.65","427.1412","0.9418"
"5.66","427.4066","0.9434667"
"5.67","427.6625","0.9451333"
"5.68","427.8978","0.9467667"
"5.69","428.1243","0.9484333"
"5.7","428.3539","0.9501333"
"5.71","428.5828","0.9517667"
"5.72","428.8014","0.9534333"
"5.73","429.0168","0.9551333"
"5.74","429.2393","0.9567667"
"5.75","429.4586","0.9584333"
"5.76","429.6621","0.9601"
"5.77","429.8488","0.9617667"
"5.78","430.0332","0.9634333"
"5.79","430.2255","0.9651"
"5.8","430.4234","0.9668"
"5.81","430.6118","0.9684667"
"5.82","430.7961","0.9701"
"5.83","430.9861","0.9717667"
"5.84","431.1776","0.9734667"
"5.85","431.3556","0.9751"
"5.86","431.5241","0.9767667"
"5.87","431.7037","0.9784667"
"5.88","431.8945","0.9801"
"5.89","432.082","0.9817667"
"5.9","432.26","0.9834667"
"5.91","432.442","0.9851"
"5.92","432.6288","0.9867667"
"5.93","432.8084","0.9884334"
"5.94","432.9721","0.9901"
"5.95","433.1319","0.9917667"
"5.96","433.2987","0.9934334"
"5.97","433.4712","0.9951333"
"5.98","433.6429","0.9968"
"5.99","433.8145","0.9984334"
"6","433.9926","1.000133"
"6.01","434.1761","1.001767"
"6.02","434.3502","1.003433"
"6.03","434.5163","1.0051"
"6.04","434.6935","1.0068"
"6.05","434.8818","1.008467"
"6.06","435.0726","1.010133"
"6.07","435.2649","1.0118"
"6.08","435.4652","1.013433"
"6.09","435.6718","1.0151"
"6.1","435.8745","1.0168"
"6.11","436.0747","1.018467"
"6.12","436.2774","1.0201"
"6.13","436.4856","1.0218"
"6.14","436.705","1.023467"
"6.15","436.9362","1.0251"
"6.16","437.1683","1.026767"
"6.17","437.3892","1.028433"
"6.18","437.6149","1.0301"
"6.19","437.8581","1.031767"
"6.2","438.118","1.033467"
"6.21","438.3922","1.0351"
"6.22","438.6783","1.036767"
"6.23","438.9771","1.038433"
"6.24","439.2854","1.0401"
"6.25","439.5986","1.041767"
"6.26","439.9141","1.043467"
"6.27","440.2343","1.045133"
"6.28","440.5681","1.046767"
"6.29","440.9099","1.048433"
"6.3","441.2476","1.050133"
"6.31","441.579","1.051767"
"6.32","441.9104","1.053433"
"6.33","442.249","1.0551"
"6.34","442.5867","1.0568"
"6.35","442.9166","1.058433"
"6.36","443.2392","1.0601"
"6.37","443.5603","1.061767"
"6.38","443.8829","1.063433"
"6.39","444.2","1.065133"
"6.4","444.5116","1.0668"
"6.41","444.8247","1.068433"
"6.42","445.141","1.0701"
"6.43","445.4565","1.0718"
"6.44","445.7688","1.073467"
"6.45","446.0796","1.0751"
"6.46","446.3895","1.076767"
"6.47","446.6963","1.078467"
"6.48","446.9967","1.0801"
"6.49","447.2971","1.081767"
"6.5","447.5999","1.083467"
"6.51","447.9003","1.085133"
"6.52","448.1927","1.086767"
"6.53","448.4852","1.088433"
"6.54","448.784","1.0901"
"6.55","449.0805","1.091733"
"6.56","449.3713","1.093433"
"6.57","449.663","1.0951"
"6.58","449.9586","1.096767"
"6.59","450.2582","1.098467"
"6.6","450.5571","1.100133"
"6.61","450.8503","1.101767"
"6.62","451.1444","1.103433"
"6.63","451.4408","1.1051"
"6.64","451.7309","1.1068"
"6.65","452.0019","1.108467"
"6.66","452.2594","1.110133"
"6.67","452.5018","1.1118"
"6.68","452.7171","1.113467"
"6.69","452.8936","1.1151"
"6.7","453.0406","1.1168"
"6.71","453.1693","1.118433"
"6.72","453.2679","1.1201"
"6.73","453.3283","1.121767"
"6.74","453.3498","1.123433"
"6.75","453.3498","1.1251"
"6.76","453.3331","1.126767"
"6.77","453.2981","1.128433"
"6.78","453.2433","1.1301"
"6.79","453.1797","1.131767"
"6.8","453.1201","1.133467"
"6.81","453.0541","1.1351"
"6.82","452.9754","1.136767"
"6.83","452.8991","1.138433"
"6.84","452.8395","1.140133"
"6.85","452.7974","1.1418"
"6.86","452.7688","1.143467"
"6.87","452.7625","1.145133"
"6.88","452.7807","1.146767"
"6.89","452.8054","1.148433"
"6.9","452.8252","1.1501"
"6.91","452.8539","1.151767"
"6.92","452.9031","1.153433"
"6.93","452.9643","1.1551"
"6.94","453.0279","1.156767"
"6.95","453.1018","1.1584"
"6.96","453.198","1.160067"
"6.97","453.3084","1.161767"
"6.98","453.4229","1.163433"
"6.99","453.5437","1.1651"
"7","453.6947","1.1668"
"7.01","453.8751","1.168433"
"7.02","454.065","1.1701"
"7.03","454.251","1.171767"
"7.04","454.4457","1.173433"
"7.05","454.6579","1.1751"
"7.06","454.8724","1.1768"
"7.07","455.0894","1.178467"
"7.08","455.3286","1.1801"
"7.09","455.5893","1.181767"
"7.1","455.85","1.183433"
"7.11","456.0939","1.1851"
"7.12","456.3451","1.186733"
"7.13","456.6216","1.188433"
"7.14","456.9205","1.1901"
"7.15","457.2169","1.191767"
"7.16","457.5149","1.193433"
"7.17","457.8288","1.195133"
"7.18","458.1602","1.196767"
"7.19","458.4932","1.198433"
"7.2","458.8206","1.200133"
"7.21","459.1616","1.201767"
"7.22","459.5264","1.203433"
"7.23","459.9086","1.205133"
"7.24","460.2949","1.2068"
"7.25","460.6859","1.208467"
"7.26","461.0904","1.210133"
"7.27","461.5013","1.2118"
"7.28","461.9146","1.213433"
"7.29","462.3397","1.215067"
"7.3","462.78","1.216767"
"7.31","463.2242","1.218433"
"7.32","463.6613","1.2201"
"7.33","464.0977","1.2218"
"7.34","464.5467","1.223433"
"7.35","465.0052","1.2251"
"7.36","465.4678","1.226767"
"7.37","465.9343","1.228433"
"7.38","466.3984","1.2301"
"7.39","466.8578","1.2318"
"7.4","467.3108","1.233467"
"7.41","467.7725","1.235133"
"7.42","468.2469","1.236767"
"7.43","468.7198","1.238433"
"7.44","469.1791","1.2401"
"7.45","469.6313","1.241767"
"7.46","470.0899","1.243433"
"7.47","470.562","1.245133"
"7.48","471.0333","1.2468"
"7.49","471.4934","1.248433"
"7.5","471.9536","1.250133"
"7.51","472.4232","1.251767"
"7.52","472.8913","1.253433"
"7.53","473.3483","1.2551"
"7.54","473.8021","1.256767"
"7.55","474.2638","1.258433"
"7.56","474.724","1.2601"
"7.57","475.1738","1.261767"
"7.58","475.6141","1.263433"
"7.59","476.0544","1.265133"
"7.6","476.4994","1.2668"
"7.61","476.9373","1.268433"
"7.62","477.3768","1.2701"
"7.63","477.8274","1.2718"
"7.64","478.2891","1.273467"
"7.65","478.7334","1.275133"
"7.66","479.1546","1.276767"
"7.67","479.5678","1.278433"
"7.68","479.9954","1.2801"
"7.69","480.4261","1.281733"
"7.7","480.8497","1.283433"
"7.71","481.2678","1.2851"
"7.72","481.6906","1.286767"
"7.73","482.1142","1.288433"
"7.74","482.533","1.2901"
"7.75","482.9486","1.291767"
"7.76","483.3714","1.293433"
"7.77","483.8029","1.2951"
"7.78","484.2305","1.296767"
"7.79","484.6461","1.298433"
"7.8","485.0594","1.300133"
"7.81","485.4743","1.3018"
"7.82","485.8875","1.303433"
"7.83","486.2921","1.3051"
"7.84","486.691","1.3068"
"7.85","487.0883","1.308433"
"7.86","487.481","1.310133"
"7.87","487.8608","1.3118"
"7.88","488.236","1.313433"
"7.89","488.6182","1.3151"
"7.9","489.0052","1.3168"
"7.91","489.3812","1.318433"
"7.92","489.7388","1.3201"
"7.93","490.0893","1.321767"
"7.94","490.4461","1.323433"
"7.95","490.799","1.3251"
"7.96","491.1439","1.326767"
"7.97","491.4753","1.328467"
"7.98","491.8011","1.330133"
"7.99","492.1277","1.3318"
"8","492.4536","1.333467"
"8.01","492.7818","1.3351"
"8.02","493.1029","1.336767"
"8.03","493.4168","1.338433"
"8.04","493.7235","1.340133"
"8.05","494.0176","1.3418"
"8.06","494.2997","1.343467"
"8.07","494.5842","1.345133"
"8.08","494.8831","1.346767"
"8.09","495.1811","1.348433"
"8.1","495.4616","1.3501"
"8.11","495.731","1.351767"
"8.12","495.9957","1.353433"
"8.13","496.2587","1.355133"
"8.14","496.5194","1.3568"
"8.15","496.7849","1.358433"
"8.16","497.0503","1.3601"
"8.17","497.3062","1.361767"
"8.18","497.5502","1.363433"
"8.19","497.791","1.3651"
"8.2","498.0381","1.3668"
"8.21","498.2861","1.368433"
"8.22","498.5293","1.3701"
"8.23","498.7605","1.3718"
"8.24","498.9862","1.373433"
"8.25","499.2104","1.3751"
"8.26","499.4321","1.3768"
"8.27","499.6498","1.378467"
"8.28","499.8628","1.3801"
"8.29","500.0703","1.381767"
"8.3","500.2745","1.383467"
"8.31","500.4708","1.385133"
"8.32","500.6552","1.386767"
"8.33","500.8364","1.388433"
"8.34","501.0192","1.390133"
"8.35","501.2051","1.391767"
"8.36","501.3863","1.393433"
"8.37","501.5564","1.395133"
"8.38","501.7145","1.396767"
"8.39","501.864","1.398467"
"8.4","502.0022","1.400133"
"8.41","502.127","1.401767"
"8.42","502.2399","1.403433"
"8.43","502.3456","1.4051"
"8.44","502.4401","1.406767"
"8.45","502.522","1.408433"
"8.46","502.5872","1.4101"
"8.47","502.638","1.4118"
"8.48","502.6841","1.413433"
"8.49","502.735","1.4151"
"8.5","502.7922","1.416767"
