"1 _ 1",,
"Time","Force","Stroke"
"1.66","110.7939","0.2768"
"1.67","111.4869","0.2784667"
"1.68","112.1783","0.2801"
"1.69","112.8681","0.2817667"
"1.7","113.5612","0.2834667"
"1.71","114.251","0.2851333"
"1.72","114.9336","0.2868"
"1.73","115.6108","0.2884667"
"1.74","116.291","0.2901333"
"1.75","116.9825","0.2917667"
"1.76","117.6802","0.2934667"
"1.77","118.3804","0.2951333"
"1.78","119.0829","0.2967667"
"1.79","119.7847","0.2984667"
"1.8","120.4848","0.3001667"
"1.81","121.1866","0.3018"
"1.82","121.8891","0.3034667"
"1.83","122.5805","0.3051333"
"1.84","123.268","0.3068"
"1.85","123.961","0.3084667"
"1.86","124.6548","0.3101333"
"1.87","125.3446","0.3118333"
"1.88","126.0312","0.3134667"
"1.89","126.7123","0.3151333"
"1.9","127.3958","0.3168"
"1.91","128.0864","0.3184667"
"1.92","128.7778","0.3201"
"1.93","129.4669","0.3218"
"1.94","130.1448","0.3234667"
"1.95","130.8131","0.3251"
"1.96","131.4799","0.3267667"
"1.97","132.1491","0.3284667"
"1.98","132.8158","0.3301333"
"1.99","133.4802","0.3318"
"2","134.147","0.3334667"
"2.01","134.8225","0.3351333"
"2.02","135.4909","0.3367667"
"2.03","136.1434","0.3384667"
"2.04","136.7958","0.3401333"
"2.05","137.465","0.3418"
"2.06","138.1437","0.3434667"
"2.07","138.8121","0.3451333"
"2.08","139.4725","0.3468"
"2.09","140.1353","0.3484333"
"2.1","140.7957","0.3501333"
"2.11","141.4529","0.3518"
"2.12","142.111","0.3534333"
"2.13","142.7746","0.3551333"
"2.14","143.4429","0.3568"
"2.15","144.1058","0.3584667"
"2.16","144.7622","0.3601333"
"2.17","145.4226","0.3618"
"2.18","146.0894","0.3634667"
"2.19","146.7506","0.3651333"
"2.2","147.4047","0.3668"
"2.21","148.0595","0.3684667"
"2.22","148.7263","0.3701333"
"2.23","149.3963","0.3718"
"2.24","150.0591","0.3734667"
"2.25","150.7163","0.3751333"
"2.26","151.3688","0.3768"
"2.27","152.0149","0.3784667"
"2.28","152.665","0.3801333"
"2.29","153.3341","0.3817667"
"2.3","154.0152","0.3834667"
"2.31","154.682","0.3851333"
"2.32","155.3305","0.3868"
"2.33","155.9822","0.3884667"
"2.34","156.6513","0.3901334"
"2.35","157.3261","0.3918"
"2.36","157.9913","0.3934667"
"2.37","158.6501","0.3951333"
"2.38","159.3105","0.3968"
"2.39","159.9765","0.3984667"
"2.4","160.6417","0.4001333"
"2.41","161.3005","0.4017667"
"2.42","161.9585","0.4034334"
"2.43","162.6213","0.4051"
"2.44","163.2825","0.4067667"
"2.45","163.931","0.4084333"
"2.46","164.5748","0.4101333"
"2.47","165.2296","0.4118"
"2.48","165.8996","0.4134667"
"2.49","166.5695","0.4151"
"2.5","167.2475","0.4168"
"2.51","167.9333","0.4184667"
"2.52","168.6223","0.4201"
"2.53","169.2994","0.4218"
"2.54","169.9678","0.4234667"
"2.55","170.6394","0.4251"
"2.56","171.3284","0.4268"
"2.57","172.0254","0.4284667"
"2.58","172.7128","0.4301333"
"2.59","173.3844","0.4318"
"2.6","174.0511","0.4334667"
"2.61","174.7179","0.4351333"
"2.62","175.3759","0.4367667"
"2.63","176.0228","0.4384667"
"2.64","176.6785","0.4401333"
"2.65","177.3461","0.4418"
"2.66","178.0128","0.4434667"
"2.67","178.6685","0.4451333"
"2.68","179.3178","0.4468"
"2.69","179.9734","0.4484667"
"2.7","180.6362","0.4501333"
"2.71","181.2967","0.4518"
"2.72","181.9499","0.4534333"
"2.73","182.6016","0.4551333"
"2.74","183.2525","0.4568"
"2.75","183.9026","0.4584667"
"2.76","184.5455","0.4601333"
"2.77","185.1916","0.4618"
"2.78","185.8481","0.4634667"
"2.79","186.5045","0.4651"
"2.8","187.1427","0.4668"
"2.81","187.7729","0.4684667"
"2.82","188.4254","0.4701333"
"2.83","189.1001","0.4718"
"2.84","189.7645","0.4734667"
"2.85","190.4106","0.4751333"
"2.86","191.0567","0.4768"
"2.87","191.7092","0.4785"
"2.88","192.3521","0.4801333"
"2.89","192.9839","0.4818"
"2.9","193.6245","0.4834667"
"2.91","194.2841","0.4851333"
"2.92","194.9469","0.4868"
"2.93","195.5938","0.4884667"
"2.94","196.2344","0.4901333"
"2.95","196.8908","0.4918"
"2.96","197.5536","0.4934667"
"2.97","198.2029","0.4951333"
"2.98","198.8411","0.4968"
"2.99","199.4936","0.4984667"
"3","200.1564","0.5001333"
"3.01","200.8057","0.5018"
"3.02","201.4391","0.5034667"
"3.03","202.0756","0.5051333"
"3.04","202.7178","0.5068"
"3.05","203.3536","0.5084667"
"3.06","203.983","0.5101666"
"3.07","204.6212","0.5118333"
"3.08","205.2673","0.5134667"
"3.09","205.9039","0.5151333"
"3.1","206.5333","0.5168"
"3.11","207.1683","0.5184667"
"3.12","207.816","0.5201333"
"3.13","208.4565","0.5218"
"3.14","209.0788","0.5235"
"3.15","209.6979","0.5251333"
"3.16","210.3337","0.5268"
"3.17","210.9782","0.5284667"
"3.18","211.6124","0.5301334"
"3.19","212.2339","0.5317667"
"3.2","212.8577","0.5334667"
"3.21","213.4879","0.5351334"
"3.22","214.1142","0.5367666"
"3.23","214.7333","0.5384667"
"3.24","215.3548","0.5401334"
"3.25","215.989","0.5418"
"3.26","216.6279","0.5434667"
"3.27","217.2629","0.5451667"
"3.28","217.8979","0.5468"
"3.29","218.5416","0.5484334"
"3.3","219.1877","0.5501333"
"3.31","219.818","0.5518"
"3.32","220.4339","0.5534667"
"3.33","221.0593","0.5551333"
"3.34","221.6999","0.5568"
"3.35","222.3404","0.5584667"
"3.36","222.9722","0.5601333"
"3.37","223.6032","0.5618"
"3.38","224.2279","0.5634667"
"3.39","224.8391","0.5651333"
"3.4","225.4446","0.5668333"
"3.41","226.0582","0.5684667"
"3.42","226.6836","0.5701333"
"3.43","227.3114","0.5718"
"3.44","227.9313","0.5734667"
"3.45","228.5449","0.5751333"
"3.46","229.1656","0.5768"
"3.47","229.799","0.5785"
"3.48","230.4268","0.5801667"
"3.49","231.0363","0.5818"
"3.5","231.6443","0.5834666"
"3.51","232.2674","0.5851333"
"3.52","232.8896","0.5868"
"3.53","233.5048","0.5884666"
"3.54","234.1183","0.5901334"
"3.55","234.7366","0.5917667"
"3.56","235.3557","0.5934667"
"3.57","235.9676","0.5951334"
"3.58","236.5836","0.5968"
"3.59","237.2066","0.5984667"
"3.6","237.8249","0.6001667"
"3.61","238.4361","0.6018"
"3.62","239.044","0.6034333"
"3.63","239.6591","0.6051334"
"3.64","240.2814","0.6068"
"3.65","240.9045","0.6084667"
"3.66","241.5204","0.6101333"
"3.67","242.1323","0.6118"
"3.68","242.7578","0.6134667"
"3.69","243.396","0.6151"
"3.7","244.0318","0.6168"
"3.71","244.6477","0.6184667"
"3.72","245.2477","0.6201333"
"3.73","245.8509","0.6218"
"3.74","246.4708","0.6234667"
"3.75","247.0962","0.6251"
"3.76","247.7113","0.6268"
"3.77","248.3209","0.6284667"
"3.78","248.9368","0.6301333"
"3.79","249.5543","0.6318"
"3.8","250.1623","0.6334667"
"3.81","250.7734","0.6351333"
"3.82","251.4076","0.6368"
"3.83","252.0561","0.6384667"
"3.84","252.6935","0.6401333"
"3.85","253.3158","0.6418"
"3.86","253.9396","0.6434667"
"3.87","254.5659","0.6451667"
"3.88","255.1826","0.6468"
"3.89","255.7945","0.6484666"
"3.9","256.4168","0.6501667"
"3.91","257.0526","0.6518"
"3.92","257.6804","0.6534667"
"3.93","258.2955","0.6551"
"3.94","258.9114","0.6567667"
"3.95","259.5401","0.6584333"
"3.96","260.1695","0.6601"
"3.97","260.7878","0.6618"
"3.98","261.4053","0.6634667"
"3.99","262.0371","0.6651334"
"4","262.6808","0.6668"
"4.01","263.3238","0.6684667"
"4.02","263.958","0.6701"
"4.03","264.593","0.6718"
"4.04","265.2375","0.6734667"
"4.05","265.89","0.6751333"
"4.06","266.5345","0.6768333"
"4.07","267.1663","0.6785"
"4.08","267.7965","0.6801333"
"4.09","268.4363","0.6818"
"4.1","269.0824","0.6834667"
"4.11","269.7213","0.6851333"
"4.12","270.3508","0.6867667"
"4.13","270.977","0.6884667"
"4.14","271.6009","0.6901333"
"4.15","272.22","0.6918"
"4.16","272.8407","0.6934667"
"4.17","273.4741","0.6951333"
"4.18","274.1067","0.6968"
"4.19","274.7242","0.6984667"
"4.2","275.3337","0.7001333"
"4.21","275.9504","0.7018"
"4.22","276.5711","0.7034667"
"4.23","277.1878","0.7051333"
"4.24","277.8006","0.7068334"
"4.25","278.4157","0.7084666"
"4.26","279.0308","0.7101667"
"4.27","279.6451","0.7118334"
"4.28","280.2642","0.7134667"
"4.29","280.8905","0.7151"
"4.3","281.5096","0.7168"
"4.31","282.1048","0.7184667"
"4.32","282.6858","0.7201334"
"4.33","283.281","0.7218"
"4.34","283.8914","0.7234667"
"4.35","284.4946","0.7251"
"4.36","285.0835","0.7267666"
"4.37","285.6827","0.7284667"
"4.38","286.2986","0.7301334"
"4.39","286.9081","0.7318"
"4.4","287.5002","0.7335"
"4.41","288.0899","0.7351333"
"4.42","288.6955","0.7368"
"4.43","289.3066","0.7384667"
"4.44","289.9019","0.7401333"
"4.45","290.4884","0.7418"
"4.46","291.0836","0.7434667"
"4.47","291.6892","0.7451667"
"4.48","292.2908","0.7468"
"4.49","292.8837","0.7484667"
"4.5","293.4829","0.7501333"
"4.51","294.0933","0.7518"
"4.52","294.6925","0.7534333"
"4.53","295.2735","0.7551333"
"4.54","295.8624","0.7568"
"4.55","296.4735","0.7584667"
"4.56","297.0831","0.7601333"
"4.57","297.6703","0.7618"
"4.58","298.2489","0.7634667"
"4.59","298.8378","0.7651333"
"4.6","299.4307","0.7668334"
"4.61","300.0061","0.7684667"
"4.62","300.5799","0.7701333"
"4.63","301.1823","0.7718"
"4.64","301.8014","0.7735"
"4.65","302.3942","0.7751334"
"4.66","302.9593","0.7768"
"4.67","303.5442","0.7784667"
"4.68","304.1553","0.7801334"
"4.69","304.7506","0.7817667"
"4.7","305.3188","0.7834667"
"4.71","305.8982","0.7851334"
"4.72","306.5078","0.7868"
"4.73","307.1213","0.7884667"
"4.74","307.7078","0.7901334"
"4.75","308.2887","0.7918"
"4.76","308.8959","0.7934667"
"4.77","309.5158","0.7951334"
"4.78","310.1158","0.7968"
"4.79","310.7111","0.7984667"
"4.8","311.3286","0.8001667"
"4.81","311.9588","0.8018"
"4.82","312.5676","0.8034667"
"4.83","313.1604","0.8051333"
"4.84","313.77","0.8068"
"4.85","314.3938","0.8084667"
"4.86","314.9994","0.8101333"
"4.87","315.5891","0.8118333"
"4.88","316.1899","0.8134667"
"4.89","316.7995","0.8151333"
"4.9","317.3947","0.8168"
"4.91","317.9741","0.8184667"
"4.92","318.5662","0.8201333"
"4.93","319.1805","0.8218"
"4.94","319.794","0.8234667"
"4.95","320.3829","0.8251"
"4.96","320.9623","0.8267667"
"4.97","321.5615","0.8284667"
"4.98","322.175","0.8301333"
"4.99","322.7703","0.8318"
"5","323.3528","0.8335"
"5.01","323.9481","0.8351333"
"5.02","324.5632","0.8367667"
"5.03","325.1632","0.8384667"
"5.04","325.7418","0.8401334"
"5.05","326.3259","0.8418"
"5.06","326.9355","0.8435"
"5.07","327.5498","0.8451667"
"5.08","328.1466","0.8468"
"5.09","328.7355","0.8484667"
"5.1","329.3371","0.8501334"
"5.11","329.9419","0.8518"
"5.12","330.5276","0.8534334"
"5.13","331.1022","0.8551334"
"5.14","331.6927","0.8568"
"5.15","332.2951","0.8584667"
"5.16","332.8919","0.8601333"
"5.17","333.4745","0.8618"
"5.18","334.0578","0.8634667"
"5.19","334.653","0.8651333"
"5.2","335.2483","0.8668333"
"5.21","335.8332","0.8684667"
"5.22","336.4182","0.8701333"
"5.23","337.0166","0.8718"
"5.24","337.6182","0.8734667"
"5.25","338.2071","0.8751333"
"5.26","338.792","0.8768"
"5.27","339.3857","0.8784667"
"5.28","339.9809","0.8801333"
"5.29","340.5642","0.8818"
"5.3","341.1444","0.8835"
"5.31","341.7373","0.8851667"
"5.32","342.3365","0.8868"
"5.33","342.9286","0.8884667"
"5.34","343.5127","0.8901333"
"5.35","344.0976","0.8918"
"5.36","344.6865","0.8934667"
"5.37","345.2738","0.8951667"
"5.38","345.8587","0.8968"
"5.39","346.45","0.8984667"
"5.4","347.054","0.9001667"
"5.41","347.6604","0.9018"
"5.42","348.2485","0.9034333"
"5.43","348.8263","0.9051334"
"5.44","349.4159","0.9068"
"5.45","350.0215","0.9084667"
"5.46","350.6168","0.9101334"
"5.47","351.1953","0.9118333"
"5.48","351.7802","0.9134667"
"5.49","352.3874","0.9151334"
"5.5","353.0009","0.9168"
"5.51","353.601","0.9184667"
"5.52","354.1954","0.9201334"
"5.53","354.7986","0.9218"
"5.54","355.409","0.9234667"
"5.55","356.0082","0.9251333"
"5.56","356.5931","0.9268"
"5.57","357.182","0.9284667"
"5.58","357.7813","0.9301333"
"5.59","358.3717","0.9318"
"5.6","358.9424","0.9334667"
"5.61","359.5138","0.9351333"
"5.62","360.1058","0.9368"
"5.63","360.6995","0.9384667"
"5.64","361.278","0.9401667"
"5.65","361.8487","0.9418"
"5.66","362.4257","0.9434667"
"5.67","363.0066","0.9451333"
"5.68","363.5788","0.9468"
"5.69","364.1399","0.9484667"
"5.7","364.7065","0.9501333"
"5.71","365.2787","0.9518"
"5.72","365.839","0.9534667"
"5.73","366.3913","0.9551667"
"5.74","366.9564","0.9568"
"5.75","367.5349","0.9584666"
"5.76","368.1","0.9601334"
"5.77","368.6476","0.9618"
"5.78","369.1999","0.9634667"
"5.79","369.7705","0.9651334"
"5.8","370.3412","0.9668334"
"5.81","370.8959","0.9684667"
"5.82","371.4418","0.9701334"
"5.83","371.9958","0.9718"
"5.84","372.5576","0.9734667"
"5.85","373.1163","0.9751334"
"5.86","373.6687","0.9768"
"5.87","374.2155","0.9785"
"5.88","374.7694","0.9801334"
"5.89","375.3281","0.9818"
"5.9","375.882","0.9834667"
"5.91","376.4319","0.9851333"
"5.92","376.9938","0.9868"
"5.93","377.5676","0.9884667"
"5.94","378.1342","0.9901333"
"5.95","378.6874","0.9918"
"5.96","379.2437","0.9934667"
"5.97","379.8151","0.9951667"
"5.98","380.3817","0.9968"
"5.99","380.9301","0.9984667"
"6","381.4753","1.000133"
"6.01","382.034","1.0018"
"6.02","382.5943","1.003433"
"6.03","383.1411","1.005133"
"6.04","383.683","1.0068"
"6.05","384.2362","1.008467"
"6.06","384.7949","1.010167"
"6.07","385.3472","1.011833"
"6.08","385.8956","1.013467"
"6.09","386.4543","1.015133"
"6.1","387.0209","1.0168"
"6.11","387.5748","1.018467"
"6.12","388.1144","1.020133"
"6.13","388.6588","1.0218"
"6.14","389.2167","1.0235"
"6.15","389.7778","1.025133"
"6.16","390.3373","1.0268"
"6.17","390.9","1.028467"
"6.18","391.4666","1.030133"
"6.19","392.019","1.031767"
"6.2","392.557","1.033467"
"6.21","393.1006","1.035133"
"6.22","393.6569","1.0368"
"6.23","394.2132","1.038467"
"6.24","394.7592","1.040133"
"6.25","395.3083","1.0418"
"6.26","395.8789","1.043467"
"6.27","396.4702","1.045133"
"6.28","397.0551","1.0468"
"6.29","397.617","1.048433"
"6.3","398.1718","1.050133"
"6.31","398.744","1.0518"
"6.32","399.3146","1.053467"
"6.33","399.8756","1.055133"
"6.34","400.4399","1.0568"
"6.35","401.0185","1.058467"
"6.36","401.5946","1.0601"
"6.37","402.1581","1.0618"
"6.38","402.7247","1.063467"
"6.39","403.2993","1.065133"
"6.4","403.8612","1.0668"
"6.41","404.4008","1.068467"
"6.42","404.9388","1.070133"
"6.43","405.4952","1.0718"
"6.44","406.0578","1.073467"
"6.45","406.6102","1.075133"
"6.46","407.1577","1.0768"
"6.47","407.7164","1.0785"
"6.48","408.2855","1.080133"
"6.49","408.8378","1.0818"
"6.5","409.3615","1.083467"
"6.51","409.8853","1.085133"
"6.52","410.4312","1.0868"
"6.53","410.9772","1.088467"
"6.54","411.5049","1.0901"
"6.55","412.0358","1.091767"
"6.56","412.5881","1.093433"
"6.57","413.1452","1.095133"
"6.58","413.6872","1.0968"
"6.59","414.2229","1.098467"
"6.6","414.7689","1.100167"
"6.61","415.3196","1.1018"
"6.62","415.8616","1.103433"
"6.63","416.3972","1.105133"
"6.64","416.9432","1.1068"
"6.65","417.4987","1.108467"
"6.66","418.0471","1.110133"
"6.67","418.5851","1.111833"
"6.68","419.1271","1.113467"
"6.69","419.6819","1.115133"
"6.7","420.2318","1.1168"
"6.71","420.7595","1.118467"
"6.72","421.2785","1.1201"
"6.73","421.8109","1.1218"
"6.74","422.3553","1.123467"
"6.75","422.8942","1.1251"
"6.76","423.4266","1.1268"
"6.77","423.9647","1.128467"
"6.78","424.5043","1.130133"
"6.79","425.0344","1.1318"
"6.8","425.5613","1.133467"
"6.81","426.0977","1.135133"
"6.82","426.6413","1.136767"
"6.83","427.1793","1.138467"
"6.84","427.7015","1.140133"
"6.85","428.2165","1.1418"
"6.86","428.7338","1.1435"
"6.87","429.2552","1.145167"
"6.88","429.7757","1.1468"
"6.89","430.3066","1.148467"
"6.9","430.847","1.150133"
"6.91","431.3842","1.1518"
"6.92","431.9064","1.153433"
"6.93","432.4261","1.155133"
"6.94","432.9514","1.1568"
"6.95","433.4728","1.158433"
"6.96","433.987","1.1601"
"6.97","434.5044","1.1618"
"6.98","435.0336","1.163467"
"6.99","435.5717","1.165133"
"7","436.1089","1.1668"
"7.01","436.6454","1.168467"
"7.02","437.1826","1.1701"
"7.03","437.7246","1.1718"
"7.04","438.265","1.173467"
"7.05","438.7943","1.175133"
"7.06","439.3148","1.1768"
"7.07","439.8401","1.178467"
"7.08","440.3679","1.180133"
"7.09","440.8916","1.1818"
"7.1","441.4169","1.183467"
"7.11","441.9446","1.185133"
"7.12","442.4683","1.186767"
"7.13","442.9897","1.188467"
"7.14","443.5134","1.190133"
"7.15","444.0371","1.1918"
"7.16","444.5545","1.193467"
"7.17","445.0742","1.195133"
"7.18","445.5972","1.1968"
"7.19","446.105","1.198467"
"7.2","446.6017","1.200133"
"7.21","447.1048","1.2018"
"7.22","447.6205","1.203433"
"7.23","448.1355","1.205133"
"7.24","448.6426","1.2068"
"7.25","449.1456","1.208467"
"7.26","449.6455","1.210167"
"7.27","450.1422","1.2118"
"7.28","450.6397","1.213433"
"7.29","451.146","1.2151"
"7.3","451.6562","1.2168"
"7.31","452.1624","1.218467"
"7.32","452.6536","1.220133"
"7.33","453.1407","1.2218"
"7.34","453.6351","1.223467"
"7.35","454.1326","1.2251"
"7.36","454.6269","1.226767"
"7.37","455.1204","1.228467"
"7.38","455.6235","1.230133"
"7.39","456.1313","1.2318"
"7.4","456.628","1.2335"
"7.41","457.116","1.235133"
"7.42","457.6095","1.2368"
"7.43","458.1229","1.238467"
"7.44","458.6379","1.240133"
"7.45","459.1378","1.2418"
"7.46","459.6305","1.243467"
"7.47","460.1256","1.245167"
"7.48","460.6263","1.2468"
"7.49","461.1277","1.248467"
"7.5","461.6284","1.250133"
"7.51","462.1252","1.2518"
"7.52","462.6163","1.253433"
"7.53","463.1035","1.255133"
"7.54","463.5858","1.2568"
"7.55","464.0706","1.258433"
"7.56","464.5674","1.260133"
"7.57","465.0664","1.2618"
"7.58","465.5592","1.263467"
"7.59","466.0503","1.265133"
"7.6","466.547","1.2668"
"7.61","467.0366","1.268467"
"7.62","467.515","1.270133"
"7.63","467.991","1.2718"
"7.64","468.4742","1.2735"
"7.65","468.959","1.275133"
"7.66","469.4374","1.2768"
"7.67","469.9159","1.278467"
"7.68","470.4007","1.2801"
"7.69","470.887","1.281767"
"7.7","471.3702","1.283467"
"7.71","471.8463","1.285133"
"7.72","472.3215","1.2868"
"7.73","472.8079","1.288467"
"7.74","473.2974","1.290133"
"7.75","473.7791","1.291767"
"7.76","474.2567","1.293467"
"7.77","474.7486","1.295133"
"7.78","475.2501","1.2968"
"7.79","475.7531","1.298467"
"7.8","476.2562","1.300167"
"7.81","476.7577","1.3018"
"7.82","477.2568","1.303467"
"7.83","477.7432","1.305133"
"7.84","478.22","1.3068"
"7.85","478.6968","1.308467"
"7.86","479.1832","1.310133"
"7.87","479.668","1.311833"
"7.88","480.1448","1.313467"
"7.89","480.6208","1.315133"
"7.9","481.1033","1.3168"
"7.91","481.5841","1.318467"
"7.92","482.0522","1.320133"
"7.93","482.5131","1.3218"
"7.94","482.9836","1.323467"
"7.95","483.4596","1.3251"
"7.96","483.9221","1.3268"
"7.97","484.3664","1.3285"
"7.98","484.8194","1.330133"
"7.99","485.2883","1.3318"
"8","485.7548","1.3335"
"8.01","486.207","1.335133"
"8.02","486.6584","1.336767"
"8.03","487.1209","1.338467"
"8.04","487.5811","1.340133"
"8.05","488.0206","1.3418"
"8.06","488.4505","1.3435"
"8.07","488.8964","1.345133"
"8.08","489.3517","1.3468"
"8.09","489.792","1.348467"
"8.1","490.2196","1.350133"
"8.11","490.6527","1.3518"
"8.12","491.097","1.353467"
"8.13","491.5349","1.355133"
"8.14","491.9585","1.3568"
"8.15","492.3789","1.358467"
"8.16","492.8104","1.3601"
"8.17","493.2467","1.3618"
"8.18","493.6735","1.363467"
"8.19","494.0867","1.365133"
"8.2","494.5008","1.3668"
"8.21","494.9196","1.368467"
"8.22","495.3281","1.370133"
"8.23","495.7342","1.3718"
"8.24","496.153","1.373467"
"8.25","496.5798","1.375133"
"8.26","496.9891","1.3768"
"8.27","497.3841","1.378467"
"8.28","497.7894","1.380133"
"8.29","498.2106","1.3818"
"8.3","498.6254","1.3835"
"8.31","499.0204","1.385133"
"8.32","499.409","1.3868"
"8.33","499.8159","1.388467"
"8.34","500.2379","1.390133"
"8.35","500.6464","1.391767"
"8.36","501.039","1.393467"
"8.37","501.4364","1.395133"
"8.38","501.8465","1.3968"
"8.39","502.2415","1.398467"
"8.4","502.6221","1.400133"
"8.41","503.0147","1.401767"
"8.42","503.4264","1.403433"
"8.43","503.8333","1.405133"
"8.44","504.2195","1.4068"
"8.45","504.6018","1.408467"
"8.46","504.9944","1.410133"
"8.47","505.391","1.411833"
"8.48","505.7724","1.413467"
"8.49","506.146","1.415133"
"8.5","506.5354","1.4168"
