"1 _ 1",,
"Time","Force","Stroke"
"5.1","395.7788","0.8501334"
"5.11","396.4488","0.8518"
"5.12","397.1195","0.8534667"
"5.13","397.795","0.8551334"
"5.14","398.4785","0.8568"
"5.15","399.1588","0.8584667"
"5.16","399.8343","0.8601333"
"5.17","400.5114","0.8618"
"5.18","401.1965","0.8634667"
"5.19","401.8736","0.8651333"
"5.2","402.5364","0.8668333"
"5.21","403.1944","0.8684667"
"5.22","403.8612","0.8701333"
"5.23","404.5367","0.8718"
"5.24","405.213","0.8734667"
"5.25","405.8846","0.8751333"
"5.26","406.5617","0.8768"
"5.27","407.2467","0.8785"
"5.28","407.931","0.8801333"
"5.29","408.6017","0.8818"
"5.3","409.2693","0.8834667"
"5.31","409.9496","0.8851333"
"5.32","410.6378","0.8868"
"5.33","411.3229","0.8884667"
"5.34","411.9992","0.8901333"
"5.35","412.666","0.8918"
"5.36","413.3336","0.8934667"
"5.37","414.0075","0.8951667"
"5.38","414.683","0.8968"
"5.39","415.3593","0.8984667"
"5.4","416.0404","0.9001667"
"5.41","416.7263","0.9018"
"5.42","417.4089","0.9034333"
"5.43","418.0845","0.9051334"
"5.44","418.7616","0.9068"
"5.45","419.4458","0.9084667"
"5.46","420.1269","0.9101334"
"5.47","420.8048","0.9118333"
"5.48","421.4915","0.9135"
"5.49","422.1877","0.9151334"
"5.5","422.883","0.9168"
"5.51","423.576","0.9184667"
"5.52","424.2778","0.9201334"
"5.53","424.9867","0.9218"
"5.54","425.6844","0.9234667"
"5.55","426.364","0.9251333"
"5.56","427.0426","0.9268"
"5.57","427.7325","0.9284667"
"5.58","428.4247","0.9301333"
"5.59","429.0986","0.9318"
"5.6","429.7654","0.9334667"
"5.61","430.4393","0.9351333"
"5.62","431.1164","0.9368"
"5.63","431.784","0.9384667"
"5.64","432.4468","0.9401667"
"5.65","433.1136","0.9418"
"5.66","433.7835","0.9434667"
"5.67","434.4447","0.9451666"
"5.68","435.0964","0.9468"
"5.69","435.7489","0.9484667"
"5.7","436.4014","0.9501333"
"5.71","437.0483","0.9518"
"5.72","437.6888","0.9534667"
"5.73","438.331","0.9551667"
"5.74","438.9747","0.9568"
"5.75","439.6192","0.9584666"
"5.76","440.2677","0.9601334"
"5.77","440.9162","0.9618"
"5.78","441.5599","0.9634667"
"5.79","442.2021","0.9651334"
"5.8","442.845","0.9668334"
"5.81","443.4888","0.9684667"
"5.82","444.1293","0.9701334"
"5.83","444.7715","0.9718"
"5.84","445.416","0.9734667"
"5.85","446.0557","0.9751334"
"5.86","446.6875","0.9768"
"5.87","447.3201","0.9785"
"5.88","447.9639","0.9801334"
"5.89","448.6124","0.9818"
"5.9","449.2601","0.9835"
"5.91","449.903","0.9851333"
"5.92","450.5491","0.9868"
"5.93","451.1992","0.9884667"
"5.94","451.8438","0.9901333"
"5.95","452.4716","0.9918"
"5.96","453.0954","0.9934667"
"5.97","453.7312","0.9951667"
"5.98","454.3781","0.9968333"
"5.99","455.0258","0.9984667"
"6","455.6703","1.000133"
"6.01","456.3149","1.0018"
"6.02","456.961","1.003467"
"6.03","457.6055","1.005133"
"6.04","458.2477","1.0068"
"6.05","458.8842","1.008467"
"6.06","459.5224","1.010167"
"6.07","460.1638","1.011833"
"6.08","460.8019","1.013467"
"6.09","461.4337","1.015133"
"6.1","462.0679","1.016833"
"6.11","462.7108","1.018467"
"6.12","463.3586","1.020133"
"6.13","464.0007","1.021833"
"6.14","464.6373","1.0235"
"6.15","465.2755","1.025133"
"6.16","465.9136","1.0268"
"6.17","466.551","1.028467"
"6.18","467.1899","1.030133"
"6.19","467.8321","1.0318"
"6.2","468.4742","1.033467"
"6.21","469.11","1.035133"
"6.22","469.7466","1.0368"
"6.23","470.3943","1.038467"
"6.24","471.0492","1.040133"
"6.25","471.7","1.0418"
"6.26","472.3453","1.043467"
"6.27","472.9938","1.045133"
"6.28","473.6511","1.0468"
"6.29","474.3131","1.048467"
"6.3","474.9799","1.050133"
"6.31","475.6506","1.0518"
"6.32","476.3142","1.053467"
"6.33","476.9619","1.055133"
"6.34","477.6017","1.0568"
"6.35","478.2438","1.058467"
"6.36","478.8884","1.060133"
"6.37","479.5313","1.0618"
"6.38","480.1726","1.063467"
"6.39","480.8132","1.065133"
"6.4","481.4514","1.0668"
"6.41","482.0919","1.068467"
"6.42","482.7364","1.070133"
"6.43","483.3786","1.071833"
"6.44","484.0167","1.073467"
"6.45","484.6565","1.075133"
"6.46","485.2907","1.0768"
"6.47","485.9138","1.0785"
"6.48","486.5305","1.080133"
"6.49","487.1575","1.0818"
"6.5","487.7933","1.083467"
"6.51","488.4243","1.085167"
"6.52","489.045","1.0868"
"6.53","489.6593","1.088467"
"6.54","490.2808","1.090133"
"6.55","490.9126","1.091767"
"6.56","491.5412","1.093433"
"6.57","492.1579","1.095133"
"6.58","492.7683","1.0968"
"6.59","493.3858","1.098467"
"6.6","494.0112","1.100167"
"6.61","494.6414","1.1018"
"6.62","495.2773","1.103433"
"6.63","495.913","1.105133"
"6.64","496.5393","1.1068"
"6.65","497.1536","1.108467"
"6.66","497.7687","1.110133"
"6.67","498.391","1.111833"
"6.68","499.0125","1.113467"
"6.69","499.6284","1.115133"
"6.7","500.2395","1.1168"
"6.71","500.8531","1.118467"
"6.72","501.469","1.120133"
"6.73","502.0865","1.1218"
"6.74","502.6984","1.123467"
"6.75","503.3056","1.1251"
"6.76","503.9088","1.1268"
"6.77","504.5144","1.128467"
"6.78","505.1176","1.130133"
"6.79","505.7231","1.1318"
"6.8","506.3359","1.133467"
"6.81","506.9494","1.135133"
"6.82","507.5574","1.1368"
"6.83","508.1582","1.138467"
"6.84","508.7534","1.140133"
"6.85","509.3455","1.1418"
"6.86","509.9424","1.1435"
"6.87","510.5416","1.145167"
"6.88","511.1472","1.1468"
"6.89","511.7567","1.148467"
"6.9","512.3663","1.150133"
"6.91","512.9687","1.1518"
"6.92","513.56","1.153433"
"6.93","514.1536","1.155133"
"6.94","514.7529","1.1568"
"6.95","515.3545","1.158433"
"6.96","515.9569","1.1601"
"6.97","516.5609","1.1618"
"6.98","517.1664","1.163467"
"6.99","517.7712","1.165133"
"7","518.3768","1.1668"
"7.01","518.988","1.168467"
"7.02","519.6047","1.1701"
"7.03","520.2238","1.1718"
"7.04","520.8397","1.173467"
"7.05","521.4484","1.175133"
"7.06","522.0524","1.1768"
"7.07","522.662","1.1785"
"7.08","523.2755","1.180133"
"7.09","523.8811","1.1818"
"7.1","524.478","1.183467"
"7.11","525.078","1.185133"
"7.12","525.6827","1.186767"
"7.13","526.2764","1.188467"
"7.14","526.8605","1.190133"
"7.15","527.4495","1.1918"
"7.16","528.0455","1.193467"
"7.17","528.6368","1.195133"
"7.18","529.2233","1.1968"
"7.19","529.8138","1.198467"
"7.2","530.4074","1.200133"
"7.21","530.9924","1.2018"
"7.22","531.5606","1.203467"
"7.23","532.1232","1.205133"
"7.24","532.6986","1.2068"
"7.25","533.2788","1.2085"
"7.26","533.8518","1.210167"
"7.27","534.424","1.2118"
"7.28","535.0089","1.213433"
"7.29","535.6042","1.2151"
"7.3","536.1859","1.2168"
"7.31","536.7557","1.218467"
"7.32","537.3224","1.220133"
"7.33","537.8874","1.2218"
"7.34","538.4501","1.223467"
"7.35","539.0239","1.2251"
"7.36","539.6096","1.226767"
"7.37","540.1961","1.228467"
"7.38","540.7715","1.230133"
"7.39","541.3461","1.2318"
"7.4","541.9246","1.2335"
"7.41","542.5056","1.235133"
"7.42","543.0858","1.2368"
"7.43","543.6635","1.238467"
"7.44","544.2452","1.240133"
"7.45","544.8262","1.2418"
"7.46","545.4055","1.243467"
"7.47","545.9825","1.245167"
"7.48","546.5635","1.2468"
"7.49","547.1444","1.248467"
"7.5","547.7166","1.250133"
"7.51","548.2833","1.2518"
"7.52","548.8602","1.253433"
"7.53","549.4412","1.255133"
"7.54","550.0134","1.2568"
"7.55","550.5745","1.258433"
"7.56","551.1411","1.260133"
"7.57","551.7149","1.2618"
"7.58","552.2839","1.263467"
"7.59","552.8522","1.265133"
"7.6","553.4252","1.2668"
"7.61","554.0013","1.268467"
"7.62","554.5704","1.270133"
"7.63","555.141","1.271833"
"7.64","555.714","1.2735"
"7.65","556.2822","1.275167"
"7.66","556.8409","1.2768"
"7.67","557.4012","1.278467"
"7.68","557.9678","1.2801"
"7.69","558.5408","1.281767"
"7.7","559.113","1.283467"
"7.71","559.6837","1.285133"
"7.72","560.2543","1.2868"
"7.73","560.8328","1.288467"
"7.74","561.4146","1.290133"
"7.75","561.9931","1.291767"
"7.76","562.5717","1.293467"
"7.77","563.1542","1.295133"
"7.78","563.736","1.2968"
"7.79","564.3137","1.298467"
"7.8","564.897","1.300167"
"7.81","565.4947","1.3018"
"7.82","566.0931","1.303467"
"7.83","566.6749","1.305133"
"7.84","567.2471","1.3068"
"7.85","567.8193","1.308467"
"7.86","568.3986","1.310133"
"7.87","568.9772","1.311833"
"7.88","569.5478","1.313467"
"7.89","570.1184","1.315133"
"7.9","570.6914","1.3168"
"7.91","571.2596","1.318467"
"7.92","571.8199","1.320133"
"7.93","572.3874","1.3218"
"7.94","572.962","1.323467"
"7.95","573.5262","1.3251"
"7.96","574.0762","1.3268"
"7.97","574.627","1.3285"
"7.98","575.1896","1.330167"
"7.99","575.7459","1.3318"
"8","576.2911","1.3335"
"8.01","576.8378","1.335133"
"8.02","577.3981","1.336767"
"8.03","577.9545","1.338467"
"8.04","578.4957","1.340133"
"8.05","579.0321","1.3418"
"8.06","579.5757","1.3435"
"8.07","580.1145","1.345167"
"8.08","580.6454","1.3468"
"8.09","581.1802","1.348467"
"8.1","581.7334","1.350133"
"8.11","582.2928","1.3518"
"8.12","582.8365","1.353467"
"8.13","583.3602","1.355133"
"8.14","583.8839","1.3568"
"8.15","584.4196","1.358467"
"8.16","584.9568","1.3601"
"8.17","585.4829","1.3618"
"8.18","586.0003","1.363467"
"8.19","586.5137","1.365133"
"8.2","587.0247","1.366833"
"8.21","587.5317","1.368467"
"8.22","588.0396","1.370133"
"8.23","588.5609","1.3718"
"8.24","589.091","1.373467"
"8.25","589.6203","1.375133"
"8.26","590.14","1.376833"
"8.27","590.6558","1.3785"
"8.28","591.1747","1.380133"
"8.29","591.689","1.3818"
"8.3","592.1952","1.3835"
"8.31","592.7006","1.385167"
"8.32","593.2141","1.3868"
"8.33","593.7298","1.388467"
"8.34","594.2448","1.390133"
"8.35","594.7598","1.3918"
"8.36","595.2732","1.393467"
"8.37","595.785","1.395167"
"8.38","596.2888","1.3968"
"8.39","596.7959","1.398467"
"8.4","597.3148","1.400167"
"8.41","597.8409","1.4018"
"8.42","598.3639","1.403433"
"8.43","598.8733","1.405133"
"8.44","599.374","1.4068"
"8.45","599.8762","1.408467"
"8.46","600.3849","1.410133"
"8.47","600.8927","1.411833"
"8.48","601.395","1.413467"
"8.49","601.9044","1.4151"
"8.5","602.4265","1.4168"
"8.51","602.9503","1.418467"
