"1 _ 1",,
"Time","Force","Stroke"
"0.61","47.84822","0.1018333"
"0.62","48.67633","0.1035"
"0.63","49.50523","0.1051667"
"0.64","50.32539","0.1068333"
"0.65","51.14079","0.1085"
"0.66","51.95459","0.1101667"
"0.67","52.76918","0.1118667"
"0.68","53.58458","0.1135"
"0.69","54.39361","0.1151667"
"0.7","55.19946","0.1168333"
"0.71","56.0085","0.1185"
"0.72","56.81276","0.1201667"
"0.73","57.60987","0.1218333"
"0.74","58.40619","0.1235"
"0.75","59.20172","0.1251333"
"0.76","59.99486","0.1268"
"0.77","60.78402","0.1285"
"0.78","61.5716","0.1301333"
"0.79","62.36156","0.1318333"
"0.8","63.14914","0.1335"
"0.81","63.93433","0.1351667"
"0.82","64.71952","0.1368"
"0.83","65.51107","0.1385"
"0.84","66.30103","0.1401667"
"0.85","67.08383","0.1418333"
"0.86","67.86188","0.1435"
"0.87","68.65104","0.1451667"
"0.88","69.44894","0.1468333"
"0.89","70.24368","0.1485"
"0.9","71.02728","0.1501667"
"0.91","71.8093","0.1518333"
"0.92","72.59607","0.1535"
"0.93","73.38126","0.1551667"
"0.94","74.16328","0.1568333"
"0.95","74.95403","0.1584667"
"0.96","75.76227","0.1601667"
"0.97","76.56972","0.1618333"
"0.98","77.3549","0.1635"
"0.99","78.12659","0.1651667"
"1","78.91019","0.1668333"
"1.01","79.70572","0.1685"
"1.02","80.49091","0.1701667"
"1.03","81.26815","0.1718333"
"1.04","82.05176","0.1735"
"1.05","82.84727","0.1751667"
"1.06","83.64439","0.1768333"
"1.07","84.43435","0.1785333"
"1.08","85.22113","0.1801667"
"1.09","86.00871","0.1818333"
"1.1","86.79867","0.1835"
"1.11","87.58863","0.1851667"
"1.12","88.377","0.1868"
"1.13","89.16299","0.1884667"
"1.14","89.94182","0.1901667"
"1.15","90.71509","0.1918"
"1.16","91.49313","0.1934667"
"1.17","92.28388","0.1951667"
"1.18","93.08338","0.1968333"
"1.19","93.88765","0.1985"
"1.2","94.69509","0.2001667"
"1.21","95.50333","0.2018333"
"1.22","96.31078","0.2034667"
"1.23","97.11742","0.2051667"
"1.24","97.92487","0.2068333"
"1.25","98.72913","0.2085"
"1.26","99.53261","0.2101667"
"1.27","100.3361","0.2118333"
"1.28","101.1395","0.2135"
"1.29","101.9414","0.2151667"
"1.3","102.7441","0.2168333"
"1.31","103.5436","0.2185"
"1.32","104.3288","0.2201333"
"1.33","105.106","0.2218"
"1.34","105.8912","0.2235"
"1.35","106.6852","0.2251333"
"1.36","107.4759","0.2268"
"1.37","108.2563","0.2285"
"1.38","109.0344","0.2301667"
"1.39","109.8084","0.2318333"
"1.4","110.5833","0.2335"
"1.41","111.3542","0.2351667"
"1.42","112.1195","0.2368"
"1.43","112.8856","0.2385"
"1.44","113.6549","0.2401667"
"1.45","114.4226","0.2418333"
"1.46","115.1848","0.2435"
"1.47","115.9477","0.2451667"
"1.48","116.717","0.2468333"
"1.49","117.4863","0.2484667"
"1.5","118.2508","0.2501667"
"1.51","119.0122","0.2518333"
"1.52","119.7728","0.2535"
"1.53","120.5317","0.2551667"
"1.54","121.2883","0.2568333"
"1.55","122.0457","0.2584667"
"1.56","122.8062","0.2601333"
"1.57","123.5692","0.2618333"
"1.58","124.3321","0.2634667"
"1.59","125.0863","0.2651667"
"1.6","125.8373","0.2668333"
"1.61","126.5955","0.2685"
"1.62","127.3592","0.2701333"
"1.63","128.1254","0.2718333"
"1.64","128.8867","0.2735"
"1.65","129.6417","0.2751667"
"1.66","130.3903","0.2768333"
"1.67","131.1366","0.2785"
"1.68","131.8773","0.2801667"
"1.69","132.6227","0.2818334"
"1.7","133.3777","0.2835"
"1.71","134.1383","0.2851667"
"1.72","134.8901","0.2868"
"1.73","135.63","0.2885"
"1.74","136.3683","0.2901667"
"1.75","137.1145","0.2918"
"1.76","137.8576","0.2934667"
"1.77","138.5919","0.2951667"
"1.78","139.3231","0.2968333"
"1.79","140.0638","0.2985"
"1.8","140.8148","0.3002"
"1.81","141.5714","0.3018333"
"1.82","142.3303","0.3034667"
"1.83","143.0829","0.3051667"
"1.84","143.8188","0.3068333"
"1.85","144.5413","0.3085"
"1.86","145.2637","0.3101667"
"1.87","145.9996","0.3118333"
"1.88","146.7395","0.3134667"
"1.89","147.4778","0.3151333"
"1.9","148.2129","0.3168333"
"1.91","148.9488","0.3184667"
"1.92","149.6848","0.3201333"
"1.93","150.4199","0.3218333"
"1.94","151.1558","0.3235"
"1.95","151.8917","0.3251333"
"1.96","152.6324","0.3268333"
"1.97","153.3747","0.3285"
"1.98","154.1106","0.3301333"
"1.99","154.8457","0.3318"
"2","155.5904","0.3335"
"2.01","156.3446","0.3351667"
"2.02","157.0932","0.3368"
"2.03","157.8331","0.3385"
"2.04","158.5714","0.3401667"
"2.05","159.3161","0.3418333"
"2.06","160.0567","0.3435"
"2.07","160.7871","0.3451667"
"2.08","161.5175","0.3468"
"2.09","162.2574","0.3485"
"2.1","162.9964","0.3501667"
"2.11","163.7276","0.3518333"
"2.12","164.4516","0.3535"
"2.13","165.1804","0.3551667"
"2.14","165.9211","0.3568333"
"2.15","166.6625","0.3584667"
"2.16","167.3937","0.3601333"
"2.17","168.1209","0.3618333"
"2.18","168.8496","0.3635"
"2.19","169.5792","0.3651667"
"2.2","170.3056","0.3668667"
"2.21","171.0296","0.3685"
"2.22","171.752","0.3701333"
"2.23","172.4752","0.3718"
"2.24","173.1976","0.3735"
"2.25","173.9192","0.3751333"
"2.26","174.6432","0.3768333"
"2.27","175.3672","0.3785333"
"2.28","176.092","0.3801667"
"2.29","176.816","0.3818333"
"2.3","177.544","0.3835"
"2.31","178.2703","0.3851667"
"2.32","178.9959","0.3868"
"2.33","179.716","0.3885"
"2.34","180.4336","0.3901667"
"2.35","181.156","0.3918333"
"2.36","181.8879","0.3935"
"2.37","182.6207","0.3951667"
"2.38","183.3407","0.3968333"
"2.39","184.0536","0.3984667"
"2.4","184.7744","0.4001667"
"2.41","185.5","0.4018333"
"2.42","186.216","0.4034667"
"2.43","186.9273","0.4051667"
"2.44","187.6434","0.4068334"
"2.45","188.3594","0.4085"
"2.46","189.0739","0.4101667"
"2.47","189.7947","0.4118333"
"2.48","190.5251","0.4135"
"2.49","191.2514","0.4151333"
"2.5","191.9675","0.4168333"
"2.51","192.6835","0.4185"
"2.52","193.4067","0.4201667"
"2.53","194.1339","0.4218333"
"2.54","194.8555","0.4235"
"2.55","195.5676","0.4251333"
"2.56","196.2845","0.4268"
"2.57","197.0132","0.4285"
"2.58","197.7348","0.4301667"
"2.59","198.439","0.4318333"
"2.6","199.1479","0.4335"
"2.61","199.875","0.4351333"
"2.62","200.607","0.4368"
"2.63","201.3286","0.4384667"
"2.64","202.047","0.4401667"
"2.65","202.779","0.4418"
"2.66","203.5125","0.4435"
"2.67","204.2365","0.4452"
"2.68","204.9605","0.4468333"
"2.69","205.6932","0.4484667"
"2.7","206.4292","0.4501667"
"2.71","207.154","0.4518333"
"2.72","207.87","0.4534667"
"2.73","208.59","0.4551667"
"2.74","209.322","0.4568333"
"2.75","210.0579","0.4585"
"2.76","210.7883","0.4601667"
"2.77","211.5162","0.4618333"
"2.78","212.2482","0.4635"
"2.79","212.9801","0.4651667"
"2.8","213.7073","0.4668334"
"2.81","214.4345","0.4685"
"2.82","215.1585","0.4701667"
"2.83","215.8809","0.4718333"
"2.84","216.6009","0.4735333"
"2.85","217.3233","0.4751667"
"2.86","218.0433","0.4768333"
"2.87","218.7602","0.4785"
"2.88","219.477","0.4801667"
"2.89","220.2026","0.4818333"
"2.9","220.929","0.4835"
"2.91","221.6506","0.4851667"
"2.92","222.3619","0.4868333"
"2.93","223.0636","0.4885"
"2.94","223.7614","0.4901667"
"2.95","224.4592","0.4918333"
"2.96","225.1546","0.4935"
"2.97","225.8499","0.4951667"
"2.98","226.5493","0.4968333"
"2.99","227.2582","0.4985"
"3","227.9679","0.5001667"
"3.01","228.6696","0.5018333"
"3.02","229.3618","0.5034667"
"3.03","230.0509","0.5051666"
"3.04","230.7375","0.5068333"
"3.05","231.4266","0.5085"
"3.06","232.1219","0.5101666"
"3.07","232.8221","0.5118667"
"3.08","233.5191","0.5135"
"3.09","234.2065","0.5151667"
"3.1","234.8924","0.5168334"
"3.11","235.5846","0.5185"
"3.12","236.2728","0.5201667"
"3.13","236.9531","0.5218334"
"3.14","237.6302","0.5235"
"3.15","238.3113","0.5251333"
"3.16","238.9964","0.5268"
"3.17","239.6814","0.5285"
"3.18","240.3649","0.5301667"
"3.19","241.046","0.5318334"
"3.2","241.727","0.5335"
"3.21","242.4057","0.5351667"
"3.22","243.0836","0.5368"
"3.23","243.7599","0.5385"
"3.24","244.4331","0.5401667"
"3.25","245.1078","0.5418333"
"3.26","245.7929","0.5435"
"3.27","246.4851","0.5451667"
"3.28","247.1757","0.5468333"
"3.29","247.8544","0.5485"
"3.3","248.5283","0.5501667"
"3.31","249.2046","0.5518333"
"3.32","249.8778","0.5535"
"3.33","250.5541","0.5551667"
"3.34","251.2352","0.5568333"
"3.35","251.9186","0.5585"
"3.36","252.5973","0.5601333"
"3.37","253.2768","0.5618"
"3.38","253.9563","0.5634667"
"3.39","254.6295","0.5651333"
"3.4","255.2915","0.5668333"
"3.41","255.9566","0.5685"
"3.42","256.633","0.5701333"
"3.43","257.3125","0.5718333"
"3.44","257.9951","0.5735"
"3.45","258.6786","0.5751667"
"3.46","259.3613","0.5768334"
"3.47","260.0408","0.5785"
"3.48","260.7202","0.5801667"
"3.49","261.4069","0.5818"
"3.5","262.1007","0.5835"
"3.51","262.7953","0.5851667"
"3.52","263.4803","0.5868334"
"3.53","264.1646","0.5885"
"3.54","264.8592","0.5901667"
"3.55","265.553","0.5918"
"3.56","266.2317","0.5934667"
"3.57","266.8969","0.5951667"
"3.58","267.5637","0.5968333"
"3.59","268.236","0.5985"
"3.6","268.9107","0.6001667"
"3.61","269.5886","0.6018333"
"3.62","270.2689","0.6034667"
"3.63","270.9405","0.6051667"
"3.64","271.6001","0.6068333"
"3.65","272.2557","0.6085"
"3.66","272.9225","0.6101667"
"3.67","273.6028","0.6118667"
"3.68","274.2823","0.6135"
"3.69","274.9514","0.6151667"
"3.7","275.6151","0.6168333"
"3.71","276.2802","0.6185"
"3.72","276.9454","0.6201333"
"3.73","277.605","0.6218333"
"3.74","278.2663","0.6234667"
"3.75","278.9354","0.6251333"
"3.76","279.6054","0.6268"
"3.77","280.265","0.6285"
"3.78","280.9247","0.6301666"
"3.79","281.5978","0.6318333"
"3.8","282.2773","0.6335"
"3.81","282.944","0.6351333"
"3.82","283.5981","0.6368"
"3.83","284.2609","0.6385"
"3.84","284.9396","0.6401667"
"3.85","285.6104","0.6418334"
"3.86","286.266","0.6435"
"3.87","286.9217","0.6451667"
"3.88","287.5884","0.6468334"
"3.89","288.256","0.6484666"
"3.9","288.9156","0.6501667"
"3.91","289.5784","0.6518"
"3.92","290.2516","0.6534667"
"3.93","290.9207","0.6551667"
"3.94","291.5724","0.6568334"
"3.95","292.2233","0.6584667"
"3.96","292.894","0.6601334"
"3.97","293.5712","0.6618333"
"3.98","294.2355","0.6634667"
"3.99","294.888","0.6651667"
"4","295.5429","0.6668333"
"4.01","296.1993","0.6685"
"4.02","296.8558","0.6701334"
"4.03","297.5186","0.6718333"
"4.04","298.1893","0.6735"
"4.05","298.8585","0.6751667"
"4.06","299.5173","0.6768333"
"4.07","300.173","0.6785333"
"4.08","300.8334","0.6801667"
"4.09","301.4986","0.6818333"
"4.1","302.1638","0.6835"
"4.11","302.8242","0.6851667"
"4.12","303.4846","0.6868"
"4.13","304.145","0.6884667"
"4.14","304.7999","0.6901333"
"4.15","305.45","0.6918"
"4.16","306.1048","0.6934667"
"4.17","306.774","0.6951666"
"4.18","307.4463","0.6968333"
"4.19","308.1147","0.6985"
"4.2","308.7838","0.7001667"
"4.21","309.457","0.7018334"
"4.22","310.1301","0.7034667"
"4.23","310.8025","0.7051667"
"4.24","311.4772","0.7068334"
"4.25","312.1424","0.7085"
"4.26","312.7964","0.7101667"
"4.27","313.4553","0.7118334"
"4.28","314.126","0.7135"
"4.29","314.7968","0.7151667"
"4.3","315.4635","0.7168334"
"4.31","316.1303","0.7185"
"4.32","316.7955","0.7201334"
"4.33","317.4504","0.7218"
"4.34","318.1005","0.7235"
"4.35","318.7505","0.7251334"
"4.36","319.4014","0.7268"
"4.37","320.0515","0.7285"
"4.38","320.7024","0.7301667"
"4.39","321.3501","0.7318333"
"4.4","321.9907","0.7335"
"4.41","322.6304","0.7351667"
"4.42","323.2686","0.7368"
"4.43","323.9028","0.7385"
"4.44","324.537","0.7401667"
"4.45","325.1727","0.7418666"
"4.46","325.8029","0.7435333"
"4.47","326.4332","0.7452"
"4.48","327.069","0.7468333"
"4.49","327.7047","0.7484667"
"4.5","328.331","0.7501667"
"4.51","328.9549","0.7518333"
"4.52","329.5867","0.7535"
"4.53","330.2185","0.7551666"
"4.54","330.8408","0.7568333"
"4.55","331.4678","0.7585"
"4.56","332.1099","0.7601333"
"4.57","332.7568","0.7618334"
"4.58","333.4014","0.7635"
"4.59","334.0435","0.7651667"
"4.6","334.6841","0.7668334"
"4.61","335.3174","0.7685"
"4.62","335.9492","0.7701667"
"4.63","336.5858","0.7718334"
"4.64","337.2264","0.7735"
"4.65","337.8701","0.7751667"
"4.66","338.5083","0.7768334"
"4.67","339.1345","0.7785333"
"4.68","339.7656","0.7801667"
"4.69","340.4037","0.7818334"
"4.7","341.0387","0.7835"
"4.71","341.6602","0.7851667"
"4.72","342.2816","0.7868333"
"4.73","342.9198","0.7885"
"4.74","343.5604","0.7901667"
"4.75","344.1882","0.7918"
"4.76","344.8097","0.7935"
"4.77","345.4455","0.7951667"
"4.78","346.086","0.7968333"
"4.79","346.7115","0.7985"
"4.8","347.3218","0.8002"
"4.81","347.9409","0.8018333"
"4.82","348.5791","0.8035"
"4.83","349.2133","0.8051667"
"4.84","349.8292","0.8068667"
"4.85","350.4491","0.8085"
"4.86","351.0904","0.8101667"
"4.87","351.735","0.8118333"
"4.88","352.3636","0.8135"
"4.89","352.9906","0.8151333"
"4.9","353.6296","0.8168333"
"4.91","354.2709","0.8185"
"4.92","354.8948","0.8201666"
"4.93","355.5107","0.8218334"
"4.94","356.1385","0.8235"
"4.95","356.7791","0.8251667"
"4.96","357.4228","0.8268334"
"4.97","358.061","0.8285"
"4.98","358.7031","0.8301667"
"4.99","359.35","0.8318334"
"5","359.9977","0.8335"
"5.01","360.6407","0.8351667"
"5.02","361.2805","0.8368334"
"5.03","361.925","0.8385"
"5.04","362.5735","0.8401667"
"5.05","363.2196","0.8418334"
"5.06","363.8617","0.8435"
"5.07","364.5078","0.8452"
"5.08","365.1516","0.8468333"
"5.09","365.7858","0.8485"
"5.1","366.4184","0.8501667"
"5.11","367.0581","0.8518333"
"5.12","367.6971","0.8535"
"5.13","368.3281","0.8551667"
"5.14","368.9567","0.8568333"
"5.15","369.5901","0.8584667"
"5.16","370.2203","0.8601333"
"5.17","370.8506","0.8618333"
"5.18","371.4839","0.8635"
"5.19","372.1158","0.8651667"
"5.2","372.746","0.8668666"
"5.21","373.3778","0.8685"
"5.22","374.0056","0.8701333"
"5.23","374.6295","0.8718333"
"5.24","375.2534","0.8735"
"5.25","375.878","0.8751667"
"5.26","376.4971","0.8768333"
"5.27","377.1106","0.8785"
"5.28","377.725","0.8801666"
"5.29","378.3448","0.8818333"
"5.3","378.9703","0.8835"
"5.31","379.5997","0.8851667"
"5.32","380.226","0.8868"
"5.33","380.8474","0.8885"
"5.34","381.4673","0.8901667"
"5.35","382.0872","0.8918334"
"5.36","382.7032","0.8935"
"5.37","383.3199","0.8951667"
"5.38","383.9421","0.8968334"
"5.39","384.5636","0.8985"
"5.4","385.1771","0.9001667"
"5.41","385.7867","0.9018334"
"5.42","386.401","0.9035"
"5.43","387.0201","0.9051667"
"5.44","387.6336","0.9068334"
"5.45","388.2495","0.9085"
"5.46","388.871","0.9101667"
"5.47","389.4949","0.9118667"
"5.48","390.1148","0.9135"
"5.49","390.7243","0.9151667"
"5.5","391.3283","0.9168333"
"5.51","391.9379","0.9185333"
"5.52","392.5554","0.9201667"
"5.53","393.1729","0.9218333"
"5.54","393.788","0.9235333"
"5.55","394.4039","0.9251667"
"5.56","395.0238","0.9268333"
"5.57","395.6397","0.9285"
"5.58","396.2469","0.9301667"
"5.59","396.8501","0.9318333"
"5.6","397.4533","0.9335334"
"5.61","398.0565","0.9351667"
"5.62","398.6621","0.9368333"
"5.63","399.2701","0.9385"
"5.64","399.8828","0.9401667"
"5.65","400.4908","0.9418"
"5.66","401.0956","0.9435"
"5.67","401.7011","0.9452"
"5.68","402.3107","0.9468334"
"5.69","402.9226","0.9485"
"5.7","403.5298","0.9501667"
"5.71","404.1354","0.9518334"
"5.72","404.741","0.9534667"
"5.73","405.3505","0.9551667"
"5.74","405.9641","0.9568334"
"5.75","406.5792","0.9584666"
"5.76","407.1927","0.9601667"
"5.77","407.8023","0.9618334"
"5.78","408.4102","0.9635"
"5.79","409.0174","0.9651667"
"5.8","409.6206","0.9668334"
"5.81","410.2182","0.9685"
"5.82","410.8175","0.9701334"
"5.83","411.4222","0.9718333"
"5.84","412.0278","0.9735333"
"5.85","412.6239","0.9751667"
"5.86","413.2104","0.9768333"
"5.87","413.7929","0.9785333"
"5.88","414.3763","0.9801667"
"5.89","414.9596","0.9818"
"5.9","415.5525","0.9835"
"5.91","416.1533","0.9851667"
"5.92","416.7445","0.9868333"
"5.93","417.3215","0.9885"
"5.94","417.8977","0.9901667"
"5.95","418.4874","0.9918333"
"5.96","419.0882","0.9935"
"5.97","419.6874","0.9951667"
"5.98","420.2835","0.9968333"
"5.99","420.8787","0.9984667"
"6","421.4676","1.000167"
"6.01","422.0454","1.001833"
"6.02","422.6128","1.003467"
"6.03","423.1914","1.005167"
"6.04","423.7842","1.006833"
"6.05","424.3811","1.0085"
"6.06","424.9684","1.010167"
"6.07","425.5573","1.011867"
"6.08","426.1565","1.0135"
"6.09","426.7518","1.015167"
"6.1","427.3311","1.016867"
"6.11","427.9113","1.0185"
"6.12","428.5065","1.020167"
"6.13","429.1089","1.021833"
"6.14","429.701","1.0235"
"6.15","430.278","1.025133"
"6.16","430.8629","1.0268"
"6.17","431.4526","1.0285"
"6.18","432.0351","1.030167"
"6.19","432.6042","1.031833"
"6.2","433.1891","1.0335"
"6.21","433.7923","1.035167"
"6.22","434.3891","1.0368"
"6.23","434.9685","1.0385"
"6.24","435.5534","1.040167"
"6.25","436.1518","1.041833"
"6.26","436.7391","1.043533"
"6.27","437.3074","1.0452"
"6.28","437.8788","1.046833"
"6.29","438.47","1.0485"
"6.3","439.0669","1.050167"
"6.31","439.6518","1.051833"
"6.32","440.2248","1.0535"
"6.33","440.8034","1.055167"
"6.34","441.3803","1.056867"
"6.35","441.9486","1.0585"
"6.36","442.5208","1.060167"
"6.37","443.1121","1.061833"
"6.38","443.7073","1.0635"
"6.39","444.2843","1.065133"
"6.4","444.8485","1.066833"
"6.41","445.4255","1.068467"
"6.42","446.0144","1.070133"
"6.43","446.5938","1.071833"
"6.44","447.17","1.0735"
"6.45","447.7556","1.075167"
"6.46","448.3525","1.076833"
"6.47","448.9478","1.0785"
"6.48","449.5351","1.080167"
"6.49","450.1231","1.0818"
"6.5","450.7144","1.0835"
"6.51","451.3097","1.085167"
"6.52","451.9026","1.086833"
"6.53","452.4946","1.0885"
"6.54","453.0891","1.090167"
"6.55","453.6827","1.0918"
"6.56","454.2701","1.093467"
"6.57","454.8526","1.095167"
"6.58","455.4296","1.096833"
"6.59","456.0065","1.0985"
"6.6","456.5827","1.1002"
"6.61","457.1637","1.101833"
"6.62","457.7525","1.1035"
"6.63","458.3398","1.105167"
"6.64","458.9168","1.106833"
"6.65","459.4811","1.1085"
"6.66","460.043","1.110167"
"6.67","460.608","1.111867"
"6.68","461.1842","1.113533"
"6.69","461.7572","1.115167"
"6.7","462.3183","1.116833"
"6.71","462.8738","1.1185"
"6.72","463.4309","1.120167"
"6.73","463.9944","1.121833"
"6.74","464.553","1.1235"
"6.75","465.1038","1.125133"
"6.76","465.6553","1.126833"
"6.77","466.2156","1.1285"
"6.78","466.7791","1.130167"
"6.79","467.3425","1.131833"
"6.8","467.8972","1.133533"
"6.81","468.4448","1.135167"
"6.82","468.9916","1.1368"
"6.83","469.5455","1.1385"
"6.84","470.1003","1.1402"
"6.85","470.6446","1.141833"
"6.86","471.1859","1.1435"
"6.87","471.7302","1.1452"
"6.88","472.2762","1.146833"
"6.89","472.8166","1.1485"
"6.9","473.3602","1.150167"
"6.91","473.9046","1.151833"
"6.92","474.4442","1.1535"
"6.93","474.9743","1.155167"
"6.94","475.5084","1.156833"
"6.95","476.052","1.158467"
"6.96","476.5979","1.160167"
"6.97","477.14","1.161833"
"6.98","477.6756","1.1635"
"6.99","478.2081","1.165167"
"7","478.7429","1.166867"
"7.01","479.277","1.1685"
"7.02","479.8071","1.170167"
"7.03","480.3403","1.171833"
"7.04","480.8831","1.1735"
"7.05","481.4283","1.175167"
"7.06","481.9687","1.176833"
"7.07","482.5067","1.178533"
"7.08","483.0488","1.180167"
"7.09","483.5908","1.181833"
"7.1","484.1312","1.1835"
"7.11","484.666","1.185167"
"7.12","485.1937","1.1868"
"7.13","485.7222","1.188467"
"7.14","486.2515","1.190133"
"7.15","486.7768","1.1918"
"7.16","487.3045","1.193467"
"7.17","487.8465","1.195167"
"7.18","488.3957","1.196833"
"7.19","488.9377","1.1985"
"7.2","489.4773","1.200167"
"7.21","490.0352","1.201833"
"7.22","490.6066","1.203467"
"7.23","491.1661","1.205167"
"7.24","491.7081","1.206833"
"7.25","492.2469","1.2085"
"7.26","492.7961","1.2102"
"7.27","493.3469","1.211867"
"7.28","493.8952","1.2135"
"7.29","494.4515","1.215167"
"7.3","495.0221","1.216833"
"7.31","495.584","1.2185"
"7.32","496.1181","1.220133"
"7.33","496.6402","1.221833"
"7.34","497.1782","1.2235"
"7.35","497.7234","1.225167"
"7.36","498.2487","1.226833"
"7.37","498.7589","1.2285"
"7.38","499.2819","1.230167"
"7.39","499.8144","1.231833"
"7.4","500.3381","1.2335"
"7.41","500.8554","1.235167"
"7.42","501.3784","1.236833"
"7.43","501.9061","1.2385"
"7.44","502.4274","1.240167"
"7.45","502.9392","1.241833"
"7.46","503.451","1.243533"
"7.47","503.9676","1.2452"
"7.48","504.4818","1.246833"
"7.49","504.988","1.248467"
"7.5","505.4911","1.250167"
"7.51","506.0045","1.251833"
"7.52","506.5242","1.2535"
"7.53","507.0297","1.255167"
"7.54","507.5272","1.256833"
"7.55","508.0366","1.2585"
"7.56","508.5595","1.260133"
"7.57","509.0753","1.261833"
"7.58","509.58","1.2635"
"7.59","510.091","1.265167"
"7.6","510.6131","1.266867"
"7.61","511.1321","1.2685"
"7.62","511.6375","1.270167"
"7.63","512.1414","1.271833"
"7.64","512.654","1.2735"
"7.65","513.1618","1.275167"
"7.66","513.6569","1.276833"
"7.67","514.1473","1.278533"
"7.68","514.6503","1.280167"
"7.69","515.1677","1.281833"
"7.7","515.6795","1.2835"
"7.71","516.1802","1.285167"
"7.72","516.6808","1.286833"
"7.73","517.1863","1.2885"
"7.74","517.6838","1.290167"
"7.75","518.1726","1.2918"
"7.76","518.6677","1.2935"
"7.77","519.1747","1.295167"
"7.78","519.6818","1.296833"
"7.79","520.1824","1.2985"
"7.8","520.6839","1.3002"
"7.81","521.1878","1.301833"
"7.82","521.6861","1.303467"
"7.83","522.1716","1.305167"
"7.84","522.6556","1.306867"
"7.85","523.142","1.3085"
"7.86","523.6371","1.310167"
"7.87","524.1426","1.311867"
"7.88","524.6456","1.3135"
"7.89","525.1344","1.315133"
"7.9","525.6129","1.316833"
"7.91","526.0944","1.318467"
"7.92","526.5848","1.320133"
"7.93","527.0775","1.321833"
"7.94","527.5687","1.3235"
"7.95","528.0614","1.325167"
"7.96","528.5549","1.326833"
"7.97","529.0469","1.3285"
"7.98","529.5324","1.330167"
"7.99","530.0188","1.3318"
"8","530.5123","1.3335"
"8.01","531.0067","1.335167"
"8.02","531.4938","1.336833"
"8.03","531.9786","1.3385"
"8.04","532.4713","1.340167"
"8.05","532.9625","1.341833"
"8.06","533.437","1.3435"
"8.07","533.8971","1.345167"
"8.08","534.3636","1.346833"
"8.09","534.8372","1.3485"
"8.1","535.3077","1.350167"
"8.11","535.7758","1.351833"
"8.12","536.2463","1.3535"
"8.13","536.7112","1.355167"
"8.14","537.1698","1.356833"
"8.15","537.6252","1.358467"
"8.16","538.0813","1.360133"
"8.17","538.5359","1.361833"
"8.18","538.9857","1.3635"
"8.19","539.4276","1.365167"
"8.2","539.8734","1.366867"
"8.21","540.3296","1.3685"
"8.22","540.785","1.370133"
"8.23","541.2245","1.371833"
"8.24","541.6544","1.3735"
"8.25","542.0908","1.375167"
"8.26","542.5334","1.376833"
"8.27","542.9673","1.3785"
"8.28","543.3909","1.380167"
"8.29","543.8224","1.381833"
"8.3","544.2667","1.3835"
"8.31","544.7078","1.385167"
"8.32","545.129","1.3868"
"8.33","545.543","1.3885"
"8.34","545.9682","1.390167"
"8.35","546.4014","1.391833"
"8.36","546.8289","1.3935"
"8.37","547.2565","1.395167"
"8.38","547.696","1.396833"
"8.39","548.1418","1.3985"
"8.4","548.5677","1.400167"
"8.41","548.9786","1.4018"
"8.42","549.3998","1.403467"
"8.43","549.8338","1.405167"
"8.44","550.255","1.406833"
"8.45","550.6579","1.4085"
"8.46","551.0632","1.410167"
"8.47","551.4884","1.411867"
"8.48","551.9175","1.4135"
"8.49","552.3387","1.415133"
"8.5","552.7599","1.416833"
"8.51","553.1859","1.4185"
