"1 _ 1",,
"Time","Force","Stroke"
"sec","N","mm"
"8.48","417.0616","1.413467"
"8.49","417.3382","1.4151"
"8.5","417.6195","1.4168"
"8.51","417.9048","1.418467"
"8.52","418.1902","1.420133"
"8.53","418.4667","1.4218"
"8.54","418.7425","1.423467"
"8.55","419.0246","1.425133"
"8.56","419.3099","1.4268"
"8.57","419.5857","1.428467"
"8.58","419.8511","1.430133"
"8.59","420.1158","1.4318"
"8.6","420.394","1.433467"
"8.61","420.6816","1.435133"
"8.62","420.9677","1.436767"
"8.63","421.2427","1.438467"
"8.64","421.5177","1.440133"
"8.65","421.7958","1.441767"
"8.66","422.0748","1.443433"
"8.67","422.3506","1.445133"
"8.68","422.6263","1.4468"
"8.69","422.9045","1.448433"
"8.7","423.1787","1.450133"
"8.71","423.4473","1.4518"
"8.72","423.7151","1.453467"
"8.73","424.0012","1.455133"
"8.74","424.3127","1.4568"
"8.75","424.6354","1.458433"
"8.76","424.9525","1.460133"
"8.77","425.2688","1.4618"
"8.78","425.5907","1.463433"
"8.79","425.9213","1.465133"
"8.8","426.2527","1.466833"
"8.81","426.5881","1.468467"
"8.82","426.9282","1.4701"
"8.83","427.266","1.4718"
"8.84","427.5989","1.473467"
"8.85","427.9319","1.475133"
"8.86","428.2681","1.4768"
"8.87","428.6067","1.478467"
"8.88","428.9468","1.480133"
"8.89","429.2941","1.481767"
"8.9","429.6478","1.483467"
"8.91","429.9943","1.485133"
"8.92","430.3312","1.4868"
"8.93","430.6714","1.488467"
"8.94","431.0226","1.490133"
"8.95","431.3731","1.4918"
"8.96","431.7156","1.493467"
"8.97","432.0621","1.495133"
"8.98","432.4198","1.4968"
"8.99","432.7734","1.498467"
"9","433.1136","1.500133"
"9.01","433.4545","1.5018"
"9.02","433.809","1.503467"
"9.03","434.1706","1.505133"
"9.04","434.5242","1.5068"
"9.05","434.8715","1.508467"
"9.06","435.2196","1.510133"
"9.07","435.5653","1.5118"
"9.08","435.9023","1.513467"
"9.09","436.2401","1.5151"
"9.1","436.5945","1.5168"
"9.11","436.9561","1.518467"
"9.12","437.2962","1.5201"
"9.13","437.6213","1.5218"
"9.14","437.9567","1.523467"
"9.15","438.3055","1.5251"
"9.16","438.6536","1.526767"
"9.17","438.9977","1.528467"
"9.18","439.3466","1.530133"
"9.19","439.7027","1.5318"
"9.2","440.0531","1.533467"
"9.21","440.3901","1.535133"
"9.22","440.7191","1.536767"
"9.23","441.0569","1.538467"
"9.24","441.4026","1.540133"
"9.25","441.7483","1.5418"
"9.26","442.09","1.543467"
"9.27","442.431","1.545167"
"9.28","442.7703","1.5468"
"9.29","443.1089","1.548467"
"9.3","443.4498","1.550133"
"9.31","443.7828","1.5518"
"9.32","444.1126","1.553467"
"9.33","444.448","1.555133"
"9.34","444.7834","1.5568"
"9.35","445.1084","1.558467"
"9.36","445.4231","1.560133"
"9.37","445.7402","1.5618"
"9.38","446.0661","1.563467"
"9.39","446.3895","1.5651"
"9.4","446.7034","1.5668"
"9.41","447.0134","1.568467"
"9.42","447.3281","1.5701"
"9.43","447.6428","1.5718"
"9.44","447.9551","1.573467"
"9.45","448.2682","1.575133"
"9.46","448.5854","1.5768"
"9.47","448.9064","1.578467"
"9.48","449.2235","1.580133"
"9.49","449.5311","1.581767"
"9.5","449.8394","1.583467"
"9.51","450.1565","1.585133"
"9.52","450.4776","1.5868"
"9.53","450.7931","1.588467"
"9.54","451.1015","1.590133"
"9.55","451.4098","1.591767"
"9.56","451.7134","1.593433"
"9.57","452.0138","1.595133"
"9.58","452.3142","1.5968"
"9.59","452.6194","1.598467"
"9.6","452.9254","1.600167"
"9.61","453.2242","1.6018"
"9.62","453.5174","1.603467"
"9.63","453.8155","1.605133"
"9.64","454.1119","1.6068"
"9.65","454.3948","1.608467"
"9.66","454.6698","1.610133"
"9.67","454.9503","1.611833"
"9.68","455.2365","1.613467"
"9.69","455.5193","1.615133"
"9.7","455.7967","1.6168"
"9.71","456.0749","1.618467"
"9.72","456.3499","1.6201"
"9.73","456.6193","1.6218"
"9.74","456.8855","1.623467"
"9.75","457.1573","1.6251"
"9.76","457.4339","1.6268"
"9.77","457.7072","1.628467"
"9.78","457.9711","1.630133"
"9.79","458.2254","1.6318"
"9.8","458.4749","1.633467"
"9.81","458.7237","1.635133"
"9.82","458.9796","1.636767"
"9.83","459.2419","1.638467"
"9.84","459.4978","1.640133"
"9.85","459.737","1.6418"
"9.86","459.9675","1.643467"
"9.87","460.2067","1.645133"
"9.88","460.457","1.6468"
"9.89","460.7081","1.648433"
"9.9","460.945","1.650133"
"9.91","461.1739","1.6518"
"9.92","461.4019","1.653467"
"9.93","461.634","1.655133"
"9.94","461.8581","1.6568"
"9.95","462.0798","1.658433"
"9.96","462.3008","1.660133"
"9.97","462.5146","1.6618"
"9.98","462.7252","1.663467"
"9.99","462.9389","1.665133"
"10","463.1583","1.6668"
"10.01","463.3752","1.668467"
"10.02","463.5858","1.670133"
"10.03","463.7909","1.6718"
"10.04","463.9928","1.673467"
"10.05","464.1906","1.675133"
"10.06","464.3893","1.6768"
"10.07","464.5864","1.6785"
"10.08","464.7756","1.680133"
"10.09","464.9536","1.6818"
"10.1","465.1284","1.683467"
"10.11","465.3056","1.685133"
"10.12","465.4797","1.6868"
"10.13","465.6458","1.688467"
"10.14","465.8095","1.690133"
"10.15","465.9724","1.691767"
"10.16","466.1322","1.693433"
"10.17","466.284","1.695133"
"10.18","466.423","1.6968"
"10.19","466.5534","1.698467"
"10.2","466.6797","1.700133"
"10.21","466.8013","1.7018"
"10.22","466.9174","1.703433"
"10.23","467.0342","1.705133"
"10.24","467.1526","1.7068"
"10.25","467.2646","1.708467"
"10.26","467.3672","1.710133"
"10.27","467.4673","1.7118"
"10.28","467.5674","1.713467"
"10.29","467.6636","1.7151"
"10.3","467.7495","1.7168"
"10.31","467.8194","1.718467"
"10.32","467.8742","1.7201"
"10.33","467.9203","1.7218"
"10.34","467.9664","1.723467"
"10.35","468.0101","1.725133"
"10.36","468.049","1.7268"
"10.37","468.0848","1.728467"
"10.38","468.1102","1.730133"
"10.39","468.1325","1.7318"
"10.4","468.1587","1.733467"
"10.41","468.1841","1.735133"
"10.42","468.1937","1.736767"
"10.43","468.1953","1.738467"
"10.44","468.212","1.740133"
"10.45","468.2533","1.7418"
"10.46","468.3081","1.743467"
"10.47","468.3741","1.745133"
"10.48","468.4758","1.7468"
"10.49","468.6236","1.748433"
"10.5","468.8048","1.750133"
"10.51","469.0011","1.7518"
"10.52","469.2101","1.753467"
"10.53","469.4335","1.755133"
"10.54","469.6624","1.7568"
"10.55","469.8849","1.758433"
"10.56","470.1098","1.7601"
"10.57","470.3458","1.7618"
"10.58","470.5946","1.763467"
"10.59","470.8425","1.765133"
"10.6","471.0921","1.7668"
"10.61","471.3535","1.768467"
"10.62","471.6261","1.770133"
"10.63","471.8916","1.7718"
"10.64","472.1475","1.773467"
"10.65","472.4129","1.775133"
"10.66","472.6895","1.7768"
"10.67","472.9597","1.7785"
"10.68","473.2211","1.780133"
"10.69","473.4874","1.7818"
"10.7","473.7655","1.783467"
"10.71","474.0493","1.785133"
"10.72","474.3258","1.786767"
"10.73","474.5992","1.788467"
"10.74","474.8781","1.790133"
"10.75","475.1658","1.791767"
"10.76","475.4519","1.793467"
"10.77","475.7309","1.795133"
"10.78","476.0114","1.7968"
"10.79","476.3015","1.798467"
"10.8","476.59","1.800133"
"10.81","476.8705","1.8018"
"10.82","477.1527","1.803433"
"10.83","477.4404","1.805133"
"10.84","477.7312","1.8068"
"10.85","478.0276","1.808467"
"10.86","478.3241","1.810133"
"10.87","478.615","1.8118"
"10.88","478.8987","1.813467"
"10.89","479.1776","1.8151"
"10.9","479.4558","1.8168"
"10.91","479.7332","1.818467"
"10.92","480.0137","1.820133"
"10.93","480.2982","1.8218"
"10.94","480.5819","1.823467"
"10.95","480.8601","1.8251"
"10.96","481.139","1.826767"
"10.97","481.4243","1.828467"
"10.98","481.7096","1.830133"
"10.99","481.9949","1.8318"
"11","482.2834","1.833467"
"11.01","482.5767","1.835133"
"11.02","482.8668","1.8368"
"11.03","483.1552","1.838467"
"11.04","483.4477","1.840133"
"11.05","483.7378","1.8418"
"11.06","484.0223","1.843467"
"11.07","484.2989","1.845133"
"11.08","484.5731","1.8468"
"11.09","484.8504","1.848467"
"11.1","485.1325","1.850133"
"11.11","485.4107","1.8518"
"11.12","485.6793","1.853433"
"11.13","485.9471","1.855133"
"11.14","486.2173","1.8568"
"11.15","486.4891","1.858433"
"11.16","486.7585","1.8601"
"11.17","487.0311","1.8618"
"11.18","487.3029","1.863467"
"11.19","487.5684","1.865133"
"11.2","487.8243","1.8668"
"11.21","488.0786","1.868467"
"11.22","488.3385","1.8701"
"11.23","488.6039","1.8718"
"11.24","488.8654","1.873467"
"11.25","489.1173","1.875133"
"11.26","489.3589","1.8768"
"11.27","489.6045","1.8785"
"11.28","489.8651","1.880133"
"11.29","490.1338","1.8818"
"11.3","490.4016","1.883467"
"11.31","490.6567","1.885133"
"11.32","490.9023","1.886767"
"11.33","491.1486","1.888467"
"11.34","491.4093","1.890133"
"11.35","491.6755","1.8918"
"11.36","491.9394","1.893467"
"11.37","492.2009","1.895133"
"11.38","492.4607","1.8968"
"11.39","492.715","1.898467"
"11.4","492.9702","1.900133"
"11.41","493.2284","1.9018"
"11.42","493.4836","1.903433"
"11.43","493.7331","1.905133"
"11.44","493.985","1.9068"
"11.45","494.2361","1.908467"
"11.46","494.4793","1.910133"
"11.47","494.7249","1.9118"
"11.48","494.9832","1.913467"
"11.49","495.247","1.9151"
"11.5","495.503","1.9168"
"11.51","495.7565","1.918467"
"11.52","496.0156","1.920133"
"11.53","496.2778","1.9218"
"11.54","496.5297","1.923467"
"11.55","496.7753","1.9251"
"11.56","497.0256","1.926767"
"11.57","497.2855","1.928467"
"11.58","497.5398","1.930133"
"11.59","497.783","1.9318"
"11.6","498.0222","1.933467"
"11.61","498.2702","1.935133"
"11.62","498.5293","1.936767"
"11.63","498.7876","1.938467"
"11.64","499.0403","1.940133"
"11.65","499.2906","1.941767"
"11.66","499.5441","1.943433"
"11.67","499.8","1.945133"
"11.68","500.0575","1.9468"
"11.69","500.323","1.948433"
"11.7","500.5932","1.950133"
"11.71","500.861","1.9518"
"11.72","501.1225","1.953433"
"11.73","501.3808","1.955133"
"11.74","501.6422","1.9568"
"11.75","501.9101","1.958433"
"11.76","502.1826","1.9601"
"11.77","502.4489","1.9618"
"11.78","502.7103","1.963467"
"11.79","502.9766","1.965133"
"11.8","503.2516","1.966833"
"11.81","503.5178","1.968467"
"11.82","503.7776","1.9701"
"11.83","504.0391","1.9718"
"11.84","504.303","1.973467"
"11.85","504.5573","1.975133"
"11.86","504.8044","1.9768"
"11.87","505.0556","1.9785"
"11.88","505.3178","1.980133"
"11.89","505.5857","1.981767"
"11.9","505.8456","1.983467"
"11.91","506.103","1.985133"
"11.92","506.3613","1.986767"
"11.93","506.6188","1.988467"
"11.94","506.8668","1.990133"
"11.95","507.1052","1.991767"
"11.96","507.3444","1.993467"
"11.97","507.5923","1.995133"
"11.98","507.8443","1.9968"
"11.99","508.0978","1.998467"
"12","508.3505","2.000133"
"12.01","508.6041","2.0018"
"12.02","508.856","2.003433"
"12.03","509.1119","2.005133"
"12.04","509.3741","2.0068"
"12.05","509.6396","2.008467"
"12.06","509.9019","2.010133"
"12.07","510.1593","2.0118"
"12.08","510.4113","2.013433"
"12.09","510.6648","2.0151"
"12.1","510.9254","2.0168"
"12.11","511.1893","2.018433"
"12.12","511.442","2.020133"
"12.13","511.6908","2.0218"
"12.14","511.9507","2.023467"
"12.15","512.2193","2.0251"
"12.16","512.4783","2.026767"
"12.17","512.7216","2.028467"
"12.18","512.9695","2.030133"
"12.19","513.2357","2.0318"
"12.2","513.5139","2.033467"
"12.21","513.7849","2.035133"
"12.22","514.0471","2.036767"
"12.23","514.311","2.038467"
"12.24","514.5788","2.040133"
"12.25","514.845","2.041767"
"12.26","515.1113","2.043467"
"12.27","515.3807","2.045133"
"12.28","515.6525","2.0468"
"12.29","515.9243","2.048467"
"12.3","516.1993","2.050133"
"12.31","516.4766","2.0518"
"12.32","516.7516","2.053433"
"12.33","517.0234","2.0551"
"12.34","517.2928","2.0568"
"12.35","517.5615","2.058433"
"12.36","517.8309","2.0601"
"12.37","518.1035","2.0618"
"12.38","518.3792","2.063433"
"12.39","518.6534","2.0651"
"12.4","518.9252","2.0668"
"12.41","519.197","2.068433"
"12.42","519.4775","2.0701"
"12.43","519.7636","2.0718"
"12.44","520.0545","2.073467"
"12.45","520.3502","2.075133"
"12.46","520.645","2.0768"
"12.47","520.9359","2.0785"
"12.48","521.2236","2.080133"
"12.49","521.5128","2.081767"
"12.5","521.8053","2.083467"
"12.51","522.0938","2.085133"
"12.52","522.3735","2.0868"
"12.53","522.6517","2.088467"
"12.54","522.9386","2.090133"
"12.55","523.2342","2.0918"
"12.56","523.5235","2.093433"
"12.57","523.8088","2.095133"
"12.58","524.0933","2.0968"
"12.59","524.3738","2.098467"
"12.6","524.6456","2.100167"
"12.61","524.9174","2.1018"
"12.62","525.2004","2.103467"
"12.63","525.4865","2.105133"
"12.64","525.7606","2.1068"
"12.65","526.0261","2.108467"
"12.66","526.2923","2.110133"
"12.67","526.5601","2.111833"
"12.68","526.8256","2.113467"
"12.69","527.0918","2.115133"
"12.7","527.3604","2.1168"
"12.71","527.6274","2.1185"
"12.72","527.8873","2.120133"
"12.73","528.1448","2.1218"
"12.74","528.4087","2.123467"
"12.75","528.6773","2.1251"
"12.76","528.9404","2.1268"
"12.77","529.1923","2.128467"
"12.78","529.4458","2.130133"
"12.79","529.716","2.1318"
"12.8","529.9958","2.1335"
"12.81","530.262","2.135133"
"12.82","530.5123","2.136767"
"12.83","530.769","2.138467"
"12.84","531.0392","2.140167"
"12.85","531.3071","2.1418"
"12.86","531.5566","2.1435"
"12.87","531.7998","2.145167"
"12.88","532.0533","2.1468"
"12.89","532.314","2.148433"
"12.9","532.5675","2.150133"
"12.91","532.817","2.1518"
"12.92","533.0769","2.153467"
"12.93","533.3423","2.155133"
"12.94","533.5975","2.1568"
"12.95","533.8391","2.158467"
"12.96","534.0831","2.160133"
"12.97","534.3389","2.1618"
"12.98","534.5901","2.163467"
"12.99","534.8317","2.165133"
"13","535.0828","2.166833"
"13.01","535.3491","2.1685"
"13.02","535.6089","2.170133"
"13.03","535.8521","2.1718"
"13.04","536.0969","2.173467"
"13.05","536.3528","2.175133"
"13.06","536.6103","2.1768"
"13.07","536.8558","2.1785"
"13.08","537.0975","2.180167"
"13.09","537.3406","2.1818"
"13.1","537.5806","2.1835"
"13.11","537.8175","2.185133"
"13.12","538.0583","2.1868"
"13.13","538.3078","2.188467"
"13.14","538.5574","2.1901"
"13.15","538.7997","2.191767"
"13.16","539.0422","2.193433"
"13.17","539.2861","2.195133"
"13.18","539.5293","2.1968"
"13.19","539.7693","2.198467"
"13.2","540.0141","2.200133"
"13.21","540.27","2.2018"
"13.22","540.5275","2.203433"
"13.23","540.7755","2.205133"
"13.24","541.0178","2.2068"
"13.25","541.2642","2.208467"
"13.26","541.5193","2.210133"
"13.27","541.7768","2.211833"
"13.28","542.0343","2.213467"
"13.29","542.2863","2.215133"
"13.3","542.5302","2.2168"
"13.31","542.771","2.218467"
"13.32","543.0166","2.220133"
"13.33","543.2677","2.2218"
"13.34","543.5117","2.223467"
"13.35","543.7454","2.225133"
"13.36","543.9782","2.2268"
"13.37","544.2254","2.228467"
"13.38","544.4813","2.230133"
"13.39","544.7261","2.2318"
"13.4","544.9534","2.2335"
"13.41","545.183","2.235133"
"13.42","545.4222","2.2368"
"13.43","545.6591","2.238467"
"13.44","545.8887","2.240167"
"13.45","546.124","2.241833"
"13.46","546.3632","2.2435"
"13.47","546.6","2.245167"
"13.48","546.8369","2.2468"
"13.49","547.0784","2.248433"
"13.5","547.3256","2.250133"
"13.51","547.568","2.2518"
"13.52","547.8024","2.253467"
"13.53","548.0377","2.255133"
"13.54","548.2856","2.2568"
"13.55","548.5416","2.258433"
"13.56","548.7887","2.2601"
"13.57","549.0279","2.2618"
"13.58","549.2767","2.263467"
"13.59","549.5366","2.265133"
"13.6","549.7924","2.266833"
"13.61","550.046","2.268467"
"13.62","550.3082","2.270133"
"13.63","550.5721","2.2718"
"13.64","550.8256","2.273467"
"13.65","551.0712","2.275133"
"13.66","551.3271","2.2768"
"13.67","551.5941","2.2785"
"13.68","551.858","2.280133"
"13.69","552.1146","2.2818"
"13.7","552.384","2.283467"
"13.71","552.6678","2.285133"
"13.72","552.9467","2.2868"
"13.73","553.2082","2.288467"
"13.74","553.4657","2.290133"
"13.75","553.7359","2.2918"
"13.76","554.0117","2.293467"
"13.77","554.2755","2.295133"
"13.78","554.5362","2.2968"
"13.79","554.8056","2.298467"
"13.8","555.0742","2.300167"
"13.81","555.3317","2.3018"
"13.82","555.5852","2.303433"
"13.83","555.853","2.305133"
"13.84","556.1336","2.306833"
"13.85","556.4086","2.3085"
"13.86","556.6788","2.310133"
"13.87","556.9609","2.3118"
"13.88","557.2542","2.313467"
"13.89","557.5387","2.3151"
"13.9","557.8057","2.3168"
"13.91","558.0663","2.318467"
"13.92","558.3406","2.320133"
"13.93","558.6203","2.3218"
"13.94","558.8969","2.323467"
"13.95","559.1718","2.325133"
"13.96","559.4603","2.3268"
"13.97","559.7599","2.328467"
"13.98","560.0516","2.330133"
"13.99","560.3298","2.3318"
"14","560.6143","2.3335"
"14.01","560.9123","2.335133"
"14.02","561.2032","2.3368"
"14.03","561.4774","2.338467"
"14.04","561.7531","2.340133"
"14.05","562.0385","2.3418"
"14.06","562.3206","2.343467"
"14.07","562.59","2.345167"
"14.08","562.8578","2.3468"
"14.09","563.1423","2.348467"
"14.1","563.4308","2.350133"
"14.11","563.7113","2.3518"
"14.12","563.9831","2.353467"
"14.13","564.2605","2.355133"
"14.14","564.5458","2.3568"
"14.15","564.8231","2.358433"
"14.16","565.0838","2.3601"
"14.17","565.3389","2.3618"
"14.18","565.5972","2.363467"
"14.19","565.8547","2.365133"
"14.2","566.1122","2.366833"
"14.21","566.3776","2.3685"
"14.22","566.6494","2.3701"
"14.23","566.9133","2.3718"
"14.24","567.1636","2.373467"
"14.25","567.4084","2.375133"
"14.26","567.6548","2.3768"
"14.27","567.9043","2.3785"
"14.28","568.1491","2.380133"
"14.29","568.3907","2.3818"
"14.3","568.6395","2.383467"
"14.31","568.8922","2.385133"
"14.32","569.1409","2.386767"
"14.33","569.3825","2.388467"
"14.34","569.6281","2.390133"
"14.35","569.8752","2.3918"
"14.36","570.1152","2.393467"
"14.37","570.3497","2.395133"
"14.38","570.5897","2.3968"
"14.39","570.8424","2.398467"
"14.4","571.0888","2.400133"
"14.41","571.3217","2.4018"
"14.42","571.5466","2.403467"
"14.43","571.7755","2.405133"
"14.44","572.0067","2.4068"
"14.45","572.2372","2.408467"
"14.46","572.4629","2.410167"
"14.47","572.6894","2.411833"
"14.48","572.9183","2.413467"
"14.49","573.1464","2.415133"
"14.5","573.3713","2.4168"
"14.51","573.5978","2.4185"
"14.52","573.837","2.420133"
"14.53","574.0809","2.4218"
"14.54","574.3193","2.423467"
"14.55","574.5507","2.425133"
"14.56","574.7819","2.4268"
"14.57","575.0092","2.428467"
"14.58","575.2317","2.430133"
"14.59","575.4574","2.4318"
"14.6","575.6967","2.4335"
"14.61","575.9422","2.435133"
"14.62","576.1766","2.436767"
"14.63","576.3984","2.438467"
"14.64","576.6225","2.440133"
"14.65","576.8553","2.441767"
"14.66","577.0866","2.443467"
"14.67","577.3123","2.445167"
"14.68","577.5428","2.4468"
"14.69","577.7867","2.448467"
"14.7","578.0316","2.450133"
"14.71","578.2652","2.4518"
"14.72","578.4957","2.453433"
"14.73","578.7372","2.455133"
"14.74","578.9836","2.4568"
"14.75","579.2189","2.458467"
"14.76","579.4493","2.460133"
"14.77","579.6909","2.4618"
"14.78","579.9381","2.463467"
"14.79","580.167","2.465133"
"14.8","580.3863","2.466833"
"14.81","580.6152","2.468467"
"14.82","580.8544","2.470133"
"14.83","581.0873","2.4718"
"14.84","581.313","2.4735"
"14.85","581.5435","2.475167"
"14.86","581.785","2.4768"
"14.87","582.0266","2.4785"
"14.88","582.2571","2.480133"
"14.89","582.4764","2.4818"
"14.9","582.6934","2.483467"
"14.91","582.9056","2.485133"
"14.92","583.113","2.4868"
"14.93","583.3276","2.488467"
"14.94","583.5565","2.490133"
"14.95","583.787","2.4918"
"14.96","584.0079","2.493467"
"14.97","584.2272","2.495133"
"14.98","584.4545","2.4968"
"14.99","584.681","2.498467"
"15","584.9036","2.500133"
"15.01","585.1253","2.5018"
"15.02","585.3518","2.503433"
"15.03","585.5751","2.505133"
"15.04","585.7913","2.5068"
"15.05","586.0051","2.508467"
"15.06","586.226","2.510133"
"15.07","586.4565","2.511833"
"15.08","586.6933","2.513467"
"15.09","586.9285","2.515133"
"15.1","587.1638","2.5168"
"15.11","587.3974","2.518467"
"15.12","587.6263","2.520133"
"15.13","587.8488","2.5218"
"15.14","588.0785","2.523467"
"15.15","588.3161","2.525133"
"15.16","588.5474","2.5268"
"15.17","588.7715","2.528467"
"15.18","588.9988","2.530133"
"15.19","589.23","2.5318"
"15.2","589.4629","2.533467"
"15.21","589.6966","2.535133"
"15.22","589.9358","2.5368"
"15.23","590.1686","2.538467"
"15.24","590.3896","2.540133"
"15.25","590.6025","2.5418"
"15.26","590.8171","2.5435"
"15.27","591.0365","2.545167"
"15.28","591.267","2.5468"
"15.29","591.5022","2.548467"
"15.3","591.7374","2.550167"
"15.31","591.9639","2.551833"
"15.32","592.1833","2.553467"
"15.33","592.4018","2.555133"
"15.34","592.6212","2.556833"
"15.35","592.8445","2.558467"
"15.36","593.0734","2.560133"
"15.37","593.3078","2.5618"
"15.38","593.543","2.563467"
"15.39","593.7767","2.565133"
"15.4","594.0016","2.5668"
"15.41","594.2241","2.568467"
"15.42","594.4451","2.5701"
"15.43","594.666","2.5718"
"15.44","594.8878","2.573467"
"15.45","595.1206","2.575133"
"15.46","595.3654","2.5768"
"15.47","595.6053","2.5785"
"15.48","595.8398","2.580133"
"15.49","596.0711","2.581767"
"15.5","596.3032","2.583467"
"15.51","596.5297","2.585133"
"15.52","596.7522","2.5868"
"15.53","596.9699","2.588467"
"15.54","597.1877","2.590133"
"15.55","597.4031","2.5918"
"15.56","597.6192","2.593467"
"15.57","597.833","2.595133"
"15.58","598.0468","2.5968"
"15.59","598.2534","2.598467"
"15.6","598.4521","2.600167"
"15.61","598.65","2.6018"
"15.62","598.8494","2.603433"
"15.63","599.0513","2.605133"
"15.64","599.2524","2.6068"
"15.65","599.4487","2.608467"
"15.66","599.6481","2.610133"
"15.67","599.8453","2.611833"
"15.68","600.0392","2.613467"
"15.69","600.2275","2.615133"
"15.7","600.4175","2.6168"
"15.71","600.6114","2.618467"
"15.72","600.8037","2.620133"
"15.73","600.9881","2.6218"
"15.74","601.1645","2.623467"
"15.75","601.3401","2.6251"
"15.76","601.5222","2.626767"
"15.77","601.7097","2.628467"
"15.78","601.9004","2.630133"
"15.79","602.0944","2.6318"
"15.8","602.2891","2.633467"
"15.81","602.4798","2.635133"
"15.82","602.6633","2.636767"
"15.83","602.8493","2.638467"
"15.84","603.0456","2.640133"
"15.85","603.2427","2.6418"
"15.86","603.4279","2.643467"
"15.87","603.6059","2.645167"
"15.88","603.7919","2.6468"
"15.89","603.989","2.648433"
"15.9","604.1868","2.650133"
"15.91","604.3799","2.6518"
"15.92","604.5691","2.653467"
"15.93","604.7582","2.655133"
"15.94","604.9474","2.6568"
"15.95","605.1262","2.658433"
"15.96","605.3003","2.660133"
"15.97","605.4775","2.6618"
"15.98","605.6603","2.663467"
"15.99","605.8423","2.6651"
"16","606.0235","2.6668"
"16.01","606.2062","2.668467"
"16.02","606.3946","2.670133"
"16.03","606.5798","2.6718"
"16.04","606.7602","2.673467"
"16.05","606.9438","2.675133"
"16.06","607.1282","2.6768"
"16.07","607.3077","2.6785"
"16.08","607.4842","2.680133"
"16.09","607.6678","2.6818"
"16.1","607.8546","2.6835"
"16.11","608.0389","2.685133"
"16.12","608.2225","2.686767"
"16.13","608.4108","2.688467"
"16.14","608.6055","2.6901"
"16.15","608.7986","2.691767"
"16.16","608.9775","2.693433"
"16.17","609.1491","2.695133"
"16.18","609.3391","2.6968"
"16.19","609.5473","2.698467"
"16.2","609.7523","2.700133"
"16.21","609.9446","2.7018"
"16.22","610.1393","2.703433"
"16.23","610.342","2.705133"
"16.24","610.5439","2.7068"
"16.25","610.7338","2.708467"
"16.26","610.9198","2.710133"
"16.27","611.1129","2.711833"
"16.28","611.3148","2.713467"
"16.29","611.5087","2.715133"
"16.3","611.6931","2.7168"
"16.31","611.8774","2.718467"
"16.32","612.0674","2.7201"
"16.33","612.2454","2.7218"
"16.34","612.4091","2.723467"
"16.35","612.5807","2.725133"
"16.36","612.7675","2.7268"
"16.37","612.9471","2.728467"
"16.38","613.1132","2.730133"
"16.39","613.2825","2.7318"
"16.4","613.4606","2.733467"
"16.41","613.6306","2.735133"
"16.42","613.7943","2.7368"
"16.43","613.966","2.738467"
"16.44","614.1512","2.740133"
"16.45","614.3323","2.741833"
"16.46","614.4969","2.7435"
"16.47","614.6574","2.745167"
"16.48","614.833","2.7468"
"16.49","615.0166","2.748433"
"16.5","615.1804","2.750133"
"16.51","615.3297","2.7518"
"16.52","615.4855","2.753467"
"16.53","615.6524","2.755133"
"16.54","615.8105","2.7568"
"16.55","615.956","2.758433"
"16.56","616.1133","2.7601"
"16.57","616.2914","2.7618"
"16.58","616.4709","2.763467"
"16.59","616.6347","2.765133"
"16.6","616.7944","2.766833"
"16.61","616.9677","2.768467"
"16.62","617.1425","2.770133"
"16.63","617.3038","2.7718"
"16.64","617.4588","2.773467"
"16.65","617.621","2.775133"
"16.66","617.7902","2.7768"
"16.67","617.9603","2.7785"
"16.68","618.1256","2.780133"
"16.69","618.2909","2.7818"
"16.7","618.4554","2.783467"
"16.71","618.6152","2.785133"
"16.72","618.7717","2.786767"
"16.73","618.9338","2.788467"
"16.74","619.1015","2.790133"
"16.75","619.2653","2.7918"
"16.76","619.4242","2.793467"
"16.77","619.5815","2.795133"
"16.78","619.7389","2.7968"
"16.79","619.8867","2.798467"
"16.8","620.0298","2.800133"
"16.81","620.1728","2.8018"
"16.82","620.3198","2.803467"
"16.83","620.4732","2.805133"
"16.84","620.6298","2.806833"
"16.85","620.7864","2.8085"
"16.86","620.9333","2.810133"
"16.87","621.0724","2.8118"
"16.88","621.2139","2.813467"
"16.89","621.3657","2.8151"
"16.9","621.5191","2.8168"
"16.91","621.6677","2.818467"
"16.92","621.8099","2.820133"
"16.93","621.957","2.8218"
"16.94","622.1143","2.823467"
"16.95","622.2757","2.8251"
"16.96","622.4354","2.8268"
"16.97","622.5952","2.828467"
"16.98","622.7485","2.830133"
"16.99","622.8948","2.8318"
"17","623.037","2.8335"
"17.01","623.1944","2.835133"
"17.02","623.3613","2.8368"
"17.03","623.5194","2.838467"
"17.04","623.6704","2.840133"
"17.05","623.8198","2.8418"
"17.06","623.9692","2.843467"
"17.07","624.1139","2.845167"
"17.08","624.2529","2.8468"
"17.09","624.3968","2.848467"
"17.1","624.5478","2.850133"
"17.11","624.6988","2.8518"
"17.12","624.8379","2.853467"
"17.13","624.973","2.855133"
"17.14","625.1089","2.8568"
"17.15","625.2408","2.858433"
"17.16","625.356","2.860133"
"17.17","625.4705","2.8618"
"17.18","625.5992","2.863467"
"17.19","625.7319","2.865133"
"17.2","625.8527","2.866833"
"17.21","625.9711","2.868467"
"17.22","626.1086","2.870133"
"17.23","626.2541","2.8718"
"17.24","626.3804","2.873467"
"17.25","626.4893","2.875133"
