NaN,0.0001,0.000104713,0.000109648,0.000114815,0.000120226,0.000125893,0.000131826,0.000138038,0.000144544,0.000151356,0.000158489,0.000165959,0.00017378,0.00018197,0.000190546,0.000199526,0.00020893,0.000218776,0.000229087,0.000239883,0.000251189,0.000263027,0.000275423,0.000288403,0.000301995,0.000316228,0.000331131,0.000346737,0.000363078,0.000380189,0.000398107,0.000416869,0.000436516,0.000457088,0.00047863,0.000501187,0.000524807,0.000549541,0.00057544,0.00060256,0.000630957,0.000660693,0.000691831,0.000724436,0.000758578,0.000794328,0.000831764,0.000870964,0.000912011,0.000954993,0.001,0.001047129,0.001096478,0.001148154,0.001202264,0.001258925,0.001318257,0.001380384,0.00144544,0.001513561,0.001584893,0.001659587,0.001737801,0.001819701,0.001905461,0.001995262,0.002089296,0.002187762,0.002290868,0.002398833,0.002511886,0.002630268,0.002754229,0.002884032,0.003019952,0.003162278,0.003311311,0.003467369,0.003630781,0.003801894,0.003981072,0.004168694,0.004365158,0.004570882,0.004786301,0.005011872,0.005248075,0.005495409,0.005754399,0.006,0.006025596,0.00605,0.0061,0.00615,0.0062,0.00625,0.0063,0.006309573,0.00635,0.0064,0.00645,0.0065,0.00655,0.0066,0.006606934,0.00665,0.0067,0.00675,0.0068,0.00685,0.0069,0.00691831,0.00695,0.007,0.00705,0.0071,0.00715,0.0072,0.00724436,0.00725,0.0073,0.00735,0.0074,0.00745,0.0075,0.00755,0.007585776,0.0076,0.00765,0.0077,0.00775,0.0078,0.00785,0.0079,0.007943282,0.00795,0.008,0.00805,0.0081,0.00815,0.0082,0.00825,0.0083,0.008317638,0.00835,0.0084,0.00845,0.0085,0.00855,0.0086,0.00865,0.0087,0.008709636,0.00875,0.0088,0.00885,0.0089,0.00895,0.009,0.00905,0.0091,0.009120108,0.00915,0.0092,0.00925,0.0093,0.00935,0.0094,0.00945,0.0095,0.009549926,0.00955,0.0096,0.00965,0.0097,0.00975,0.0098,0.00985,0.0099,0.00995,0.01,0.01,0.010471285,0.010964782,0.011481536,0.012022644,0.012589254,0.013182567,0.013803843,0.014454398,0.015135612,0.015848932,0.016595869,0.017378008,0.018197009,0.019054607,0.019952623,0.020892961,0.021877616,0.022908677,0.023988329,0.025118864,0.02630268,0.027542287,0.028840315,0.030199517,0.031622777,0.033113112,0.034673685,0.036307805,0.03801894,0.039810717,0.041686938,0.043651583,0.045708819,0.047863009,0.050118723,0.052480746,0.054954087,0.057543994,0.060255959,0.063095734,0.066069345,0.069183097,0.072443596,0.075857758,0.079432823,0.083176377,0.087096359,0.091201084,0.095499259,0.1
0.635,1576.409373,1556.430122,1570.181571,1541.199405,1578.480007,1553.26646,1580.003266,1580.172179,1564.42257,1545.426028,1581.0952,1566.706155,1561.463266,1572.469481,1573.557492,1549.722801,1552.566967,1564.883212,1567.139564,1538.320892,1568.864569,1568.534057,1572.369655,1568.113589,1578.525687,1584.153591,1568.961769,1571.504585,1576.257013,1572.905858,1549.144275,1568.20238,1540.206126,1570.157907,1542.91936,1568.099311,1587.74812,1570.411421,1579.367098,1540.217321,1568.510319,1594.277454,1580.77442,1577.588713,1571.573995,1556.035508,1539.50202,1571.451609,1582.597638,1613.084823,1591.619458,1691.312131,1661.543405,1628.903994,1628.22971,1698.916548,1665.567307,1764.713811,1627.602191,1727.791423,1676.639711,1603.938188,1655.800328,1690.57242,1653.379134,1659.075758,1695.243178,1616.01317,1728.10575,1632.185485,1599.292665,1668.514472,1663.821758,1588.619639,1711.690659,1665.743865,1674.72109,1637.153503,1711.633944,1654.015679,1655.816562,1612.412829,1639.29904,1618.751994,1677.555332,1679.835004,1622.137157,1616.077941,1624.457003,1612.075021,1701.947902,1609.307544,1671.398152,1715.851495,1657.828446,1638.874669,1613.64037,1651.027017,1741.660603,1740.954894,1677.977202,1620.842425,1645.352916,1700.341521,1742.865978,1616.990463,1703.748246,1738.955764,1671.688108,1636.708412,1602.733111,1676.442698,1652.163938,1621.257524,1713.134257,1650.723472,1717.226877,1589.321925,1647.887811,1697.182563,1754.198246,1680.512726,1643.575536,1699.91304,1642.543248,1633.880976,1667.92397,1668.339051,1642.754837,1672.911313,1695.704203,1674.159821,1776.427982,1746.943854,-1.54396E+14,1654.180344,1636.832768,1619.601215,2.8579E+14,1.04494E+14,-8.71878E+14,-1.56948E+13,-1.25664E+13,-8.68722E+13,-2.4803E+13,-1.06949E+13,-4.13088E+14,3.59851E+12,1.14E+15,-5.44917E+13,-1.64841E+13,5.75229E+14,-7.11059E+13,3.2095E+14,-2.3482E+14,-3.13E+15,-3.46856E+14,-2.67164E+13,6.3687E+13,5.09824E+13,-1.70464E+13,-1.63563E+13,1.43303E+13,-4.95245E+13,6.6909E+13,-1.51319E+14,8.69E+16,-3.6198E+14,-2.16574E+13,4.50433E+14,-1.06317E+14,2.08071E+14,-1.28245E+14,-2.46E+15,-7.5736E+14,2.54011E+13,1.3861E+14,-5.77153E+14,-2.48785E+14,7.00E+15,1.63854E+14,1.63854E+14,1.87388E+13,-5.53E+16,2.05752E+12,2.24E+16,-6.91489E+13,1.22333E+13,5.01E+16,-2.17E+15,6.29921E+14,-2.97359E+14,-3.61216E+14,-1.8005E+13,4.95E+15,-2.66983E+14,-1.06793E+14,2.45E+15,4.07378E+14,-3.46E+15,9.1586E+13,1.36511E+14,-6.68862E+14,9.83528E+14,-1.48E+15,1.05E+15,6.95666E+14,9.09E+15,1.73E+15,-5.60207E+14,1.46E+15,-6.26433E+14,-7.46E+15,2.03076E+14,1.72E+15,-3.17183E+14,1.19E+15,-5.15E+15,-1.52E+16,-1.41055E+13,-8.32255E+13,-5.40E+15,8.05062E+14,4.28874E+14,-1.59E+15,-2.26E+15,6.35E+15,-2.99021E+14,1.89E+15,8.09791E+14,3.96E+15,6.3325E+14
