NaN,0.0001,0.000316227766016838,0.001,0.00316227766016838,0.01,0.0316227766016838,0.1,0.316227766016838,1,3.16227766016838,10,31.6227766016838,100
0.5,12.6858730694124,12.5609488743581,12.6164685898014,12.5533897455139,12.7055345967435,15.637225820632,27.0619150673987,42.1019467752147,51.77819746929,54.8299742341288,56.7415493596159,56.2760080273475,58.6123194778661
0.51,13.8757467746111,14.0016059341409,14.0616927768371,14.0018249076122,13.8714111255317,17.3242790362519,31.5952804587295,53.0881415694702,64.8270823816539,72.6355421530224,74.8841486716122,74.6311207050019,77.3595119648377
0.52,15.4430336113296,15.5392815258609,15.508898447545,15.5655228855835,15.5555219396441,19.7255025562449,38.908838439771,71.1748902366369,90.7884097443329,101.50690042104,96.895396998636,103.427501741642,105.640397106294
0.53,17.3694813315572,17.2761197913594,17.1900283892918,17.2654127690992,17.2628573803966,22.5987079061245,46.8835370367572,92.9473955239654,134.361350764067,149.448547060607,153.00227822854,150.186293400743,153.980221707031
0.54,19.3449946950311,19.585035026798,19.7619091681466,19.3048681106097,19.3911818725052,26.3840433435018,57.5550007606094,125.90761148578,184.304187105102,210.944734245506,236.792774386114,222.691127659566,216.046972020278
0.55,22.6935957048185,22.6935957048185,22.6907341493009,22.6911121866682,22.8142003820789,31.2752934048971,77.8267927317427,191.963350271451,313.763250709299,355.140179458641,377.030638410382,384.012200684298,384.354925950325
0.56,26.3822937074459,26.3822937074459,26.3661207054036,26.5534226435968,26.5349916721007,38.2953229425749,106.841942057519,305.994090651411,537.142063158721,676.869670121461,705.630305387815,710.122926445154,747.717983011974
0.57,32.5698432224898,32.5698432224898,32.4353664779257,32.4578328209753,32.4159663276273,47.7273101849386,159.137444322477,535.482068442714,1014.08344586551,1358.50704102318,1384.22454194532,1547.10093201264,1565.29176413114
0.58,41.0833713624306,41.0603810276389,41.2073093446871,40.9996000569008,40.8774220134477,63.5507678713947,256.184540807039,1109.66830358673,2247.61086216186,4052.037049082,6770.90250252165,5981.83631450143,7815.20424140228
0.59,54.8714133135983,54.9562803395516,54.9327445305891,54.6558045870033,55.5120726295735,89.2263977628546,490.908471400286,2582.84717896198,11313.118537842,81380.0340296062,154225940246.29,-228650499403.925,2366073285820.67
0.6,78.550356851148,78.3630100324434,79.3107138858035,78.857462481626,79.2777835295269,137.695006329048,1178.75883688388,15437.3397763513,146991.126937599,32856147864.5125,-1521591643824.85,1939181107647.24,1527029034933.32
0.61,132.680756643417,132.680756643417,132.680756643417,132.795726480827,132.953230423532,296.1098976124,9595.85928387744,11091544040151.7,223416196561986,-12868412993398.5,1177999667749.12,5178324034422,-18845008838537.2
0.62,257.037374885909,257.037374885909,257.037374885909,258.399779277573,259.21450847189,721.052552224454,20769818807595.5,21913342172785.9,63017967564236.7,-88303350459187.3,-33215107178888.1,-13252906170261.3,-51565632963758.7
0.63,805.517593932993,808.483606740234,808.245532407831,792.564215206366,806.856278073622,17846755678580.1,-75533703714061.3,1.76623414269664e+15,124613193148388,-3.56979941133699e+15,-650619818918910,250712596573735,-157623744095189
0.64,2504.48785808869,2504.48785808869,2504.48785808869,2504.48785808869,2526.70678049473,6.39675782185815e+15,-2.35330148732648e+16,3.59611304726969e+15,2.78765538688248e+15,1.02125491385932e+17,1.26863292311244e+16,-3.18943051886112e+17,1.1237147837572e+17
